time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
0.5406,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.002000,0.004000,0.005000,0.001000,0.013000,-0.137025,-0.512662,-1.183612,-0.207981,-0.967066,-0.115013
0.5427,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,0.000000,0.002000,0.005000,-0.011000,0.013000,-0.137025,-0.526837,-1.180069,-0.207981,-0.951731,-0.115013
0.5448,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,0.000000,0.002000,0.005000,-0.011000,0.013000,-0.137025,-0.526837,-1.180069,-0.207981,-0.951731,-0.115013
0.5470,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.000000,-0.011000,-0.036000,-0.138206,-0.526837,-1.181250,-0.207981,-0.951731,-0.064215
0.5491,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.000000,-0.011000,-0.036000,-0.138206,-0.526837,-1.181250,-0.207981,-0.951731,-0.064215
0.5513,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.002000,0.001000,0.000000,-0.011000,-0.036000,-0.142931,-0.550462,-1.181250,-0.207981,-0.951731,-0.064215
0.5534,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.002000,0.001000,-0.003000,-0.021000,-0.026000,-0.142931,-0.550462,-1.181250,-0.202231,-0.945022,-0.012460
0.5568,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.002000,0.002000,0.000000,0.001000,-0.026000,-0.133481,-0.523294,-1.190700,-0.181145,-0.956523,-0.012460
0.5589,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.002000,0.002000,0.000000,0.001000,-0.026000,-0.133481,-0.523294,-1.190700,-0.181145,-0.956523,-0.012460
0.5616,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.004000,0.001000,0.000000,-0.005000,-0.026000,-0.133481,-0.523294,-1.180069,-0.181145,-0.943105,-0.012460
0.5636,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.004000,0.001000,0.000000,-0.005000,0.009000,-0.133481,-0.523294,-1.180069,-0.181145,-0.943105,-0.062299
0.5666,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.004000,-0.002000,0.015000,-0.005000,0.009000,-0.135844,-0.523294,-1.189519,-0.188813,-0.943105,-0.062299
0.5686,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.004000,-0.002000,0.015000,-0.005000,-0.007000,-0.135844,-0.523294,-1.189519,-0.188813,-0.943105,-0.033545
0.5714,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.004000,-0.002000,0.015000,-0.005000,-0.007000,-0.139387,-0.516206,-1.189519,-0.192646,-0.943105,-0.033545
0.5734,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.004000,-0.002000,0.015000,0.007000,-0.019000,-0.139387,-0.516206,-1.189519,-0.192646,-0.953648,-0.037379
0.5763,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.015000,0.007000,-0.019000,-0.139387,-0.530381,-1.193062,-0.192646,-0.953648,-0.037379
0.5783,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.015000,-0.001000,-0.019000,-0.139387,-0.530381,-1.193062,-0.192646,-0.943105,-0.037379
0.5809,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,0.001000,0.015000,-0.001000,-0.019000,-0.139387,-0.530381,-1.193062,-0.192646,-0.943105,-0.037379
0.5830,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,-0.003000,-0.005000,-0.001000,0.000000,-0.147656,-0.530381,-1.185975,-0.182104,-0.943105,-0.026836
0.5850,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,-0.003000,-0.005000,-0.001000,0.000000,-0.147656,-0.530381,-1.185975,-0.182104,-0.943105,-0.026836
0.5871,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.003000,-0.004000,-0.003000,0.000000,0.003000,-0.003000,-0.145294,-0.530381,-1.185975,-0.179228,-0.971858,-0.042171
0.5892,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.003000,-0.004000,-0.003000,0.000000,0.003000,-0.003000,-0.145294,-0.530381,-1.185975,-0.179228,-0.971858,-0.042171
0.5920,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,-0.004000,0.000000,0.003000,-0.003000,-0.137025,-0.519750,-1.171800,-0.177311,-0.948856,-0.042171
0.5940,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,-0.004000,0.000000,0.003000,-0.003000,-0.137025,-0.519750,-1.171800,-0.177311,-0.948856,-0.042171
0.5964,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.007000,-0.003000,0.000000,-0.032000,-0.003000,-0.137025,-0.533925,-1.182431,-0.177311,-0.928728,-0.042171
0.5985,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.007000,-0.003000,0.000000,-0.032000,0.005000,-0.137025,-0.533925,-1.182431,-0.177311,-0.928728,-0.046005
0.6006,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.007000,-0.003000,0.000000,-0.032000,0.005000,-0.137025,-0.533925,-1.182431,-0.177311,-0.928728,-0.046005
0.6028,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.007000,-0.002000,0.003000,-0.032000,0.007000,-0.138206,-0.533925,-1.178887,-0.189771,-0.928728,-0.028753
0.6049,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.007000,-0.002000,0.003000,-0.032000,0.007000,-0.138206,-0.533925,-1.178887,-0.189771,-0.928728,-0.028753
0.6070,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.003000,-0.002000,-0.001000,-0.009000,-0.015000,-0.134662,-0.535106,-1.178887,-0.183062,-0.932562,-0.007668
0.6091,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.003000,-0.002000,-0.001000,-0.009000,-0.015000,-0.134662,-0.535106,-1.178887,-0.183062,-0.932562,-0.007668
0.6115,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.008000,0.001000,-0.001000,-0.009000,-0.015000,-0.134662,-0.528019,-1.177706,-0.183062,-0.932562,-0.007668
0.6136,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.008000,0.001000,-0.001000,0.000000,-0.015000,-0.134662,-0.528019,-1.177706,-0.183062,-0.955565,-0.007668
0.6161,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.005000,0.008000,0.001000,-0.001000,0.000000,-0.015000,-0.134662,-0.528019,-1.177706,-0.183062,-0.955565,-0.007668
0.6183,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,0.008000,-0.003000,-0.013000,0.000000,0.001000,-0.125213,-0.528019,-1.170619,-0.185937,-0.955565,-0.041213
0.6206,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,0.008000,-0.003000,-0.013000,0.000000,0.001000,-0.125213,-0.528019,-1.170619,-0.185937,-0.955565,-0.041213
0.6226,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.002000,-0.002000,-0.011000,0.001000,0.015000,-0.134662,-0.528019,-1.180069,-0.185937,-0.953648,-0.056548
0.6248,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.002000,-0.002000,-0.011000,0.001000,0.015000,-0.134662,-0.528019,-1.180069,-0.185937,-0.953648,-0.056548
0.6269,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.006000,0.000000,-0.002000,0.001000,0.011000,0.015000,-0.134662,-0.528019,-1.180069,-0.184020,-0.945022,-0.056548
0.6290,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.006000,0.000000,-0.002000,0.001000,0.011000,0.015000,-0.134662,-0.528019,-1.180069,-0.184020,-0.945022,-0.056548
0.6314,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.006000,0.001000,-0.001000,0.001000,0.011000,0.015000,-0.134662,-0.528019,-1.168256,-0.184020,-0.945022,-0.056548
0.6334,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.006000,0.001000,-0.001000,0.001000,-0.003000,-0.003000,-0.134662,-0.528019,-1.168256,-0.184020,-0.956523,-0.046005
0.6362,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.001000,-0.001000,0.001000,-0.003000,-0.003000,-0.141750,-0.528019,-1.168256,-0.184020,-0.956523,-0.046005
0.6382,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.001000,-0.002000,-0.017000,-0.003000,-0.003000,-0.141750,-0.528019,-1.167075,-0.158143,-0.956523,-0.032587
0.6404,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.001000,-0.002000,-0.017000,-0.003000,-0.003000,-0.141750,-0.528019,-1.167075,-0.158143,-0.956523,-0.032587
0.6425,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.004000,-0.001000,-0.002000,-0.017000,0.015000,0.000000,-0.134662,-0.519750,-1.167075,-0.203189,-0.958440,-0.029712
0.6446,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.004000,-0.001000,-0.002000,-0.017000,0.015000,0.000000,-0.134662,-0.519750,-1.167075,-0.203189,-0.958440,-0.029712
0.6468,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,-0.008000,-0.005000,-0.017000,0.001000,0.000000,-0.133481,-0.509119,-1.151719,-0.203189,-0.937354,-0.029712
0.6489,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,-0.008000,-0.005000,-0.017000,0.001000,0.000000,-0.133481,-0.509119,-1.151719,-0.203189,-0.937354,-0.029712
0.6511,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,-0.008000,-0.005000,-0.017000,0.001000,0.000000,-0.133481,-0.509119,-1.151719,-0.203189,-0.937354,-0.029712
0.6532,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,-0.008000,-0.005000,0.003000,0.001000,0.009000,-0.133481,-0.509119,-1.148175,-0.169644,-0.937354,-0.041213
0.6555,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.005000,-0.008000,-0.005000,0.003000,0.001000,0.009000,-0.133481,-0.509119,-1.148175,-0.169644,-0.937354,-0.041213
0.6576,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,-0.007000,0.006000,-0.005000,-0.003000,0.001000,-0.134662,-0.506756,-1.167075,-0.171561,-0.966108,-0.046005
0.6597,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,-0.007000,0.006000,-0.005000,-0.003000,0.001000,-0.134662,-0.506756,-1.167075,-0.171561,-0.966108,-0.046005
0.6619,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,-0.001000,0.006000,-0.017000,-0.009000,0.001000,-0.141750,-0.529200,-1.167075,-0.172519,-0.955565,-0.046005
0.6640,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,-0.001000,0.006000,-0.017000,-0.009000,0.001000,-0.141750,-0.529200,-1.167075,-0.172519,-0.955565,-0.046005
0.6671,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,0.000000,0.000000,-0.017000,-0.001000,-0.001000,-0.141750,-0.536287,-1.157625,-0.172519,-0.950772,-0.015335
0.6692,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.002000,0.000000,0.000000,-0.017000,-0.001000,-0.001000,-0.141750,-0.536287,-1.157625,-0.172519,-0.950772,-0.015335
0.6718,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,-0.006000,0.017000,-0.001000,-0.023000,-0.137025,-0.536287,-1.143450,-0.185937,-0.950772,-0.037379
0.6738,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.000000,-0.006000,0.017000,-0.001000,-0.023000,-0.137025,-0.536287,-1.143450,-0.185937,-0.950772,-0.037379
0.6769,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.001000,0.009000,-0.006000,-0.011000,-0.007000,0.009000,-0.146475,-0.536287,-1.143450,-0.154309,-0.957482,-0.046964
0.6789,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.001000,0.009000,-0.006000,-0.011000,-0.007000,0.009000,-0.146475,-0.536287,-1.143450,-0.154309,-0.957482,-0.046964
0.6810,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.009000,-0.006000,-0.011000,-0.007000,0.009000,-0.147656,-0.536287,-1.143450,-0.154309,-0.957482,-0.046964
0.6831,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.007000,-0.001000,-0.011000,-0.023000,0.009000,-0.147656,-0.536287,-1.156444,-0.154309,-0.938313,-0.046964
0.6853,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.007000,-0.001000,-0.011000,-0.023000,0.009000,-0.147656,-0.536287,-1.156444,-0.154309,-0.938313,-0.046964
0.6874,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,0.007000,0.000000,0.023000,-0.023000,0.013000,-0.147656,-0.536287,-1.141087,-0.179228,-0.938313,-0.041213
0.6894,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,0.007000,0.000000,0.023000,-0.023000,0.013000,-0.147656,-0.536287,-1.141087,-0.179228,-0.938313,-0.041213
0.6920,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.001000,0.002000,0.008000,-0.001000,0.023000,-0.023000,-0.140569,-0.539831,-1.151719,-0.180187,-0.948856,-0.028753
0.6941,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.001000,0.002000,0.008000,-0.001000,0.023000,-0.023000,-0.140569,-0.539831,-1.151719,-0.180187,-0.948856,-0.028753
0.6963,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,0.001000,0.002000,0.008000,-0.001000,0.023000,-0.023000,-0.140569,-0.539831,-1.151719,-0.180187,-0.948856,-0.028753
0.6984,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.006000,0.008000,-0.028000,-0.023000,-0.023000,-0.134662,-0.536287,-1.151719,-0.204148,-0.947897,-0.028753
0.7005,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.006000,0.008000,-0.028000,-0.023000,-0.023000,-0.134662,-0.536287,-1.151719,-0.204148,-0.947897,-0.028753
0.7027,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.007000,0.003000,-0.028000,0.001000,0.017000,-0.134662,-0.524475,-1.152900,-0.204148,-0.957482,-0.043130
0.7048,0.000000,1.043000,-0.705000,0.525000,-0.357000,0.000000,-0.001000,0.007000,0.003000,-0.028000,0.001000,0.017000,-0.134662,-0.524475,-1.152900,-0.204148,-0.957482,-0.043130
0.7069,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.007000,-0.001000,0.013000,0.001000,0.005000,-0.135844,-0.524475,-1.156444,-0.184020,-0.957482,-0.026836
0.7090,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.007000,-0.001000,0.013000,0.001000,0.005000,-0.135844,-0.524475,-1.156444,-0.184020,-0.957482,-0.026836
0.7114,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.007000,-0.001000,0.013000,0.001000,0.005000,-0.134662,-0.533925,-1.156444,-0.184020,-0.957482,-0.026836
0.7135,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.007000,-0.001000,-0.009000,0.026000,0.000000,-0.134662,-0.533925,-1.156444,-0.198397,-1.037032,-0.038338
0.7161,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.002000,-0.007000,-0.001000,-0.009000,0.026000,0.000000,-0.134662,-0.533925,-1.156444,-0.198397,-1.037032,-0.038338
0.7181,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.007000,-0.008000,-0.001000,-0.009000,0.003000,0.000000,-0.134662,-0.530381,-1.156444,-0.198397,-0.968024,-0.038338
0.7205,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.007000,-0.008000,-0.001000,-0.009000,0.003000,0.000000,-0.134662,-0.530381,-1.156444,-0.198397,-0.968024,-0.038338
0.7227,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.007000,-0.008000,0.006000,0.003000,0.003000,0.003000,-0.134662,-0.530381,-1.168256,-0.184020,-0.968024,-0.053673
0.7248,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.007000,-0.008000,0.006000,0.003000,0.003000,0.003000,-0.134662,-0.530381,-1.168256,-0.184020,-0.968024,-0.053673
0.7269,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,0.001000,0.008000,-0.013000,0.000000,-0.003000,-0.152381,-0.532744,-1.175344,-0.178270,-0.951731,-0.018210
0.7291,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,0.001000,0.008000,-0.013000,0.000000,-0.003000,-0.152381,-0.532744,-1.175344,-0.178270,-0.951731,-0.018210
0.7312,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,0.008000,-0.013000,0.000000,-0.003000,-0.141750,-0.524475,-1.175344,-0.178270,-0.951731,-0.018210
0.7334,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,0.008000,0.001000,0.005000,-0.003000,-0.141750,-0.524475,-1.175344,-0.184020,-0.976650,-0.018210
0.7355,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,0.008000,0.001000,0.005000,-0.003000,-0.141750,-0.524475,-1.175344,-0.184020,-0.976650,-0.018210
0.7377,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.001000,-0.002000,0.001000,-0.001000,-0.009000,-0.141750,-0.526837,-1.171800,-0.184020,-0.975692,-0.048880
0.7398,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.001000,-0.002000,0.001000,-0.001000,-0.009000,-0.141750,-0.526837,-1.171800,-0.184020,-0.975692,-0.048880
0.7420,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.001000,0.001000,-0.013000,-0.001000,0.028000,-0.129938,-0.526837,-1.180069,-0.181145,-0.975692,-0.061340
0.7441,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.002000,-0.001000,0.001000,-0.013000,-0.001000,0.028000,-0.129938,-0.526837,-1.180069,-0.181145,-0.975692,-0.061340
0.7468,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.010000,0.001000,0.017000,-0.001000,-0.003000,-0.140569,-0.520931,-1.180069,-0.194563,-0.975692,-0.027795
0.7488,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,-0.001000,-0.010000,0.001000,0.017000,-0.001000,-0.003000,-0.140569,-0.520931,-1.180069,-0.194563,-0.975692,-0.027795
0.7510,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.010000,0.001000,0.017000,-0.001000,-0.003000,-0.141750,-0.520931,-1.180069,-0.194563,-0.975692,-0.027795
0.7531,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,0.002000,0.017000,0.011000,-0.003000,-0.141750,-0.533925,-1.176525,-0.194563,-0.986235,-0.027795
0.7553,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,0.002000,0.017000,0.011000,-0.003000,-0.141750,-0.533925,-1.176525,-0.194563,-0.986235,-0.027795
0.7574,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,0.007000,0.000000,0.011000,-0.017000,-0.141750,-0.533925,-1.176525,-0.178270,-0.986235,-0.012460
0.7595,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.004000,0.007000,0.000000,0.011000,-0.017000,-0.141750,-0.533925,-1.176525,-0.178270,-0.986235,-0.012460
0.7617,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.001000,0.000000,-0.005000,-0.001000,-0.017000,-0.140569,-0.541012,-1.180069,-0.175395,-0.985276,-0.012460
0.7638,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.001000,0.000000,-0.005000,-0.001000,0.024000,-0.140569,-0.541012,-1.180069,-0.175395,-0.985276,-0.051756
0.7660,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.001000,0.000000,-0.005000,-0.001000,0.024000,-0.139387,-0.541012,-1.180069,-0.175395,-0.985276,-0.051756
0.7682,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.002000,0.000000,-0.013000,-0.001000,0.024000,-0.139387,-0.525656,-1.180069,-0.176353,-0.961315,-0.051756
0.7705,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.002000,0.000000,-0.013000,-0.001000,0.024000,-0.139387,-0.525656,-1.180069,-0.176353,-0.961315,-0.051756
0.7726,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,-0.003000,-0.013000,0.003000,0.005000,-0.139387,-0.543375,-1.174162,-0.176353,-0.978567,-0.054631
0.7747,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,-0.003000,-0.013000,0.003000,0.005000,-0.139387,-0.543375,-1.174162,-0.176353,-0.978567,-0.054631
0.7768,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,-0.004000,0.011000,0.003000,0.007000,-0.132300,-0.543375,-1.174162,-0.183062,-0.978567,-0.046964
0.7790,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.003000,-0.004000,0.011000,0.003000,0.007000,-0.132300,-0.543375,-1.174162,-0.183062,-0.978567,-0.046964
0.7811,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,-0.004000,0.011000,0.003000,0.007000,-0.138206,-0.531563,-1.174162,-0.183062,-0.978567,-0.046964
0.7833,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,-0.004000,-0.009000,-0.007000,-0.009000,-0.138206,-0.531563,-1.174162,-0.184020,-0.972817,-0.045047
0.7857,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,0.008000,-0.004000,-0.009000,-0.007000,-0.009000,-0.138206,-0.531563,-1.174162,-0.184020,-0.972817,-0.045047
0.7878,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,0.001000,0.002000,-0.009000,0.007000,-0.009000,-0.152381,-0.524475,-1.188337,-0.184020,-1.002528,-0.045047
0.7899,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,0.001000,0.002000,-0.009000,0.007000,-0.009000,-0.152381,-0.524475,-1.188337,-0.184020,-1.002528,-0.045047
0.7921,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,0.001000,0.000000,0.015000,-0.001000,-0.001000,-0.152381,-0.524475,-1.180069,-0.186896,-0.977609,-0.028753
0.7942,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.001000,0.001000,0.000000,0.015000,-0.001000,-0.001000,-0.152381,-0.524475,-1.180069,-0.186896,-0.977609,-0.028753
0.7964,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.003000,-0.009000,0.005000,0.000000,-0.001000,-0.001000,-0.127575,-0.528019,-1.194244,-0.182104,-0.977609,-0.028753
0.7985,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.003000,-0.009000,0.005000,0.000000,-0.001000,0.026000,-0.127575,-0.528019,-1.194244,-0.182104,-0.977609,-0.005751
0.8007,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.003000,-0.009000,0.005000,0.000000,-0.001000,0.026000,-0.127575,-0.528019,-1.194244,-0.182104,-0.977609,-0.005751
0.8028,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.001000,0.005000,0.053000,0.005000,0.026000,-0.139387,-0.543375,-1.194244,-0.207981,-0.972817,-0.005751
0.8049,0.000000,1.043000,-0.705000,0.526000,-0.357000,0.000000,0.000000,-0.001000,0.005000,0.053000,0.005000,0.026000,-0.139387,-0.543375,-1.194244,-0.207981,-0.972817,-0.005751
