time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6
14.534703601151705,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.540803598240018,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.549990881234407,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.56506798043847,-3.3610267347050637e-18,0.6862894522265123,-1.1924756329292037,0.030105747675341056,-1.0810140645396265,-0.04003442654522578
14.570635514333844,-2.927345865710862e-18,0.686352456977609,-1.192412628178107,0.03034135608554273,-1.0807114637440147,-0.0400228399483698
14.580995196476579,-7.589415207398531e-19,0.6863530093131606,-1.1924120758425554,0.03075539774100578,-1.080475378654356,-0.03999099441103879
14.591611033305526,-7.589415207398531e-19,0.6863530093131606,-1.1924120758425554,0.03075539774100578,-1.080475378654356,-0.03999099441103879
14.601145161315799,-7.589415207398531e-19,0.6863530093131606,-1.1924120758425554,0.03075539774100578,-1.080475378654356,-0.03999099441103879
14.612524032592773,-2.927345865710862e-18,0.686352456977609,-1.192412628178107,0.03034135608554273,-1.0807114637440147,-0.0400228399483698
14.620844934135675,-2.927345865710862e-18,0.686352456977609,-1.192412628178107,0.03034135608554273,-1.0807114637440147,-0.0400228399483698
14.630699006840587,-2.927345865710862e-18,0.686352456977609,-1.192412628178107,0.03034135608554273,-1.0807114637440147,-0.0400228399483698
14.641138594597578,-2.927345865710862e-18,0.686352456977609,-1.192412628178107,0.03034135608554273,-1.0807114637440147,-0.0400228399483698
14.654710806906223,-2.927345865710862e-18,0.686352456977609,-1.192412628178107,0.03034135608554273,-1.0807114637440147,-0.0400228399483698
14.66270669363439,-2.927345865710862e-18,0.686352456977609,-1.192412628178107,0.03034135608554273,-1.0807114637440147,-0.0400228399483698
