time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,j1_freq_hz,j2_freq_hz,j3_freq_hz,j4_freq_hz,j5_freq_hz,j6_freq_hz,amp_deg
7.8274,-0.139581,0.430095,-0.697554,0.255872,-0.703772,-0.329469,-0.115000,0.401000,-0.647000,0.190000,-0.769000,-0.222000,-0.433000,0.448000,-0.671000,0.926000,0.780000,-0.893000,-0.144112,1.061944,-1.213144,-0.162935,-0.450467,-0.108304,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8324,-0.141621,0.432783,-0.700734,0.258884,-0.698975,-0.331618,-0.118000,0.405000,-0.651000,0.195000,-0.764000,-0.222000,-0.396000,0.514000,-0.699000,0.738000,0.770000,-0.893000,-0.274050,0.761906,-1.164712,-0.214691,-0.416921,-0.108304,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8375,-0.143654,0.435473,-0.703889,0.261850,-0.694141,-0.333642,-0.121000,0.408000,-0.656000,0.200000,-0.764000,-0.229000,-0.448000,0.469000,-0.689000,0.688000,0.770000,-0.958000,-0.053156,0.946181,-1.110375,-0.124597,-0.416921,-0.130348,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8426,-0.145682,0.438172,-0.707028,0.264776,-0.689257,-0.335547,-0.124000,0.408000,-0.661000,0.200000,-0.760000,-0.236000,-0.410000,0.469000,-0.666000,0.688000,0.703000,-0.922000,-0.132300,0.946181,-1.293469,-0.124597,-0.320119,-0.082426,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8477,-0.147727,0.440906,-0.710182,0.267691,-0.684277,-0.337347,-0.124000,0.412000,-0.661000,0.205000,-0.755000,-0.236000,-0.410000,0.490000,-0.666000,0.793000,0.600000,-0.922000,-0.132300,0.911925,-1.293469,-0.114054,-0.290407,-0.082426,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8528,-0.149735,0.443603,-0.713266,0.270518,-0.679332,-0.338996,-0.127000,0.415000,-0.666000,0.210000,-0.750000,-0.243000,-0.397000,0.536000,-0.690000,0.872000,0.701000,-0.989000,-0.240975,0.793800,-1.158806,-0.092010,-0.293283,-0.090093,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8579,-0.151748,0.446323,-0.716348,0.273318,-0.674316,-0.340531,-0.130000,0.415000,-0.671000,0.210000,-0.750000,-0.249000,-0.418000,0.536000,-0.673000,0.872000,0.701000,-0.855000,-0.227981,0.793800,-1.221413,-0.092010,-0.293283,-0.089135,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8630,-0.153771,0.449067,-0.719431,0.276093,-0.669225,-0.341950,-0.130000,0.419000,-0.671000,0.215000,-0.745000,-0.256000,-0.418000,0.467000,-0.673000,0.853000,0.743000,-0.954000,-0.227981,0.973350,-1.221413,-0.190730,-0.294241,-0.063257,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8681,-0.155764,0.451785,-0.722458,0.278792,-0.664154,-0.343228,-0.133000,0.422000,-0.675000,0.220000,-0.739000,-0.256000,-0.440000,0.514000,-0.690000,0.692000,0.740000,-0.954000,-0.035438,0.806794,-1.099744,-0.221400,-0.326828,-0.063257,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8732,-0.157750,0.454506,-0.725460,0.281444,-0.659051,-0.344379,-0.136000,0.426000,-0.680000,0.225000,-0.739000,-0.262000,-0.396000,0.518000,-0.654000,0.627000,0.740000,-0.897000,-0.133481,0.797344,-1.255669,-0.129389,-0.326828,-0.070925,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8783,-0.159756,0.457268,-0.728481,0.284086,-0.653843,-0.345419,-0.139000,0.426000,-0.685000,0.225000,-0.734000,-0.268000,-0.411000,0.518000,-0.651000,0.627000,0.749000,-0.713000,-0.197269,0.797344,-1.223775,-0.129389,-0.382418,-0.159101,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8834,-0.161731,0.460001,-0.731442,0.286648,-0.648666,-0.346318,-0.139000,0.429000,-0.685000,0.230000,-0.728000,-0.268000,-0.411000,0.504000,-0.651000,0.619000,0.897000,-0.713000,-0.197269,0.867037,-1.223775,-0.030670,-0.448550,-0.159101,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8884,-0.163698,0.462735,-0.734378,0.289162,-0.643462,-0.347090,-0.141000,0.433000,-0.689000,0.235000,-0.722000,-0.274000,-0.417000,0.521000,-0.653000,0.655000,0.845000,-0.885000,-0.157106,0.734737,-1.237950,-0.055590,-0.498389,-0.177311,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8935,-0.165658,0.465474,-0.737290,0.291630,-0.638226,-0.347735,-0.144000,0.433000,-0.694000,0.235000,-0.722000,-0.279000,-0.392000,0.521000,-0.659000,0.655000,0.845000,-0.820000,-0.073237,0.734737,-1.060762,-0.055590,-0.498389,-0.126514,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.8986,-0.167610,0.468213,-0.740176,0.294047,-0.632968,-0.348253,-0.144000,0.436000,-0.694000,0.240000,-0.717000,-0.285000,-0.392000,0.446000,-0.659000,0.809000,0.791000,-0.933000,-0.073237,0.887119,-1.060762,-0.201272,-0.531934,-0.036421,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9037,-0.169579,0.470990,-0.743073,0.296446,-0.627615,-0.348648,-0.150000,0.443000,-0.703000,0.249000,-0.712000,-0.290000,-0.400000,0.499000,-0.645000,0.594000,0.776000,-0.763000,-0.126394,0.699300,-1.082025,-0.133223,-0.458134,-0.071883,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9088,-0.171519,0.473739,-0.745914,0.298770,-0.622296,-0.348911,-0.152000,0.443000,-0.707000,0.249000,-0.712000,-0.290000,-0.384000,0.499000,-0.593000,0.594000,0.776000,-0.763000,-0.193725,0.699300,-1.377337,-0.133223,-0.458134,-0.071883,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9138,-0.173448,0.476485,-0.748724,0.301040,-0.616963,-0.349046,-0.152000,0.443000,-0.707000,0.249000,-0.707000,-0.295000,-0.384000,0.499000,-0.593000,0.594000,0.778000,-0.699000,-0.193725,0.699300,-1.377337,-0.133223,-0.368999,-0.146641,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9189,-0.175397,0.479274,-0.751549,0.303293,-0.611531,-0.349053,-0.152000,0.447000,-0.707000,0.253000,-0.701000,-0.295000,-0.384000,0.479000,-0.593000,0.584000,0.774000,-0.699000,-0.193725,0.761906,-1.377337,-0.065174,-0.429381,-0.146641,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9240,-0.177316,0.482033,-0.754315,0.305470,-0.606139,-0.348932,-0.155000,0.450000,-0.712000,0.258000,-0.695000,-0.301000,-0.406000,0.529000,-0.665000,0.699000,0.790000,-0.887000,-0.080325,0.706387,-1.084387,-0.049839,-0.445675,-0.088176,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9294,-0.179360,0.484985,-0.757244,0.307743,-0.600352,-0.348662,-0.158000,0.450000,-0.716000,0.262000,-0.695000,-0.305000,-0.391000,0.529000,-0.617000,0.682000,0.790000,-0.801000,-0.102769,0.706387,-1.190700,-0.092010,-0.445675,-0.075717,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9346,-0.181306,0.487810,-0.760017,0.309862,-0.594800,-0.348267,-0.158000,0.453000,-0.716000,0.262000,-0.689000,-0.310000,-0.391000,0.469000,-0.617000,0.682000,0.945000,-0.627000,-0.102769,0.846956,-1.190700,-0.092010,-0.478262,-0.055590,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9399,-0.183290,0.490704,-0.762828,0.311978,-0.589095,-0.347726,-0.163000,0.457000,-0.720000,0.267000,-0.684000,-0.310000,-0.389000,0.493000,-0.586000,0.674000,0.834000,-0.627000,-0.171281,0.776081,-1.377337,-0.194563,-0.519474,-0.055590,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9451,-0.185219,0.493532,-0.765543,0.313989,-0.583509,-0.347063,-0.166000,0.460000,-0.729000,0.271000,-0.677000,-0.314000,-0.369000,0.502000,-0.593000,0.644000,0.843000,-0.694000,-0.201994,0.838687,-1.292288,-0.205106,-0.413088,0.048880,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9503,-0.187155,0.496383,-0.768251,0.315962,-0.577864,-0.346261,-0.166000,0.464000,-0.729000,0.275000,-0.671000,-0.318000,-0.369000,0.530000,-0.593000,0.517000,0.901000,-0.510000,-0.201994,0.718200,-1.292288,-0.139932,-0.558771,-0.153350,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9554,-0.189036,0.499167,-0.770865,0.317834,-0.572343,-0.345350,-0.169000,0.468000,-0.733000,0.279000,-0.665000,-0.322000,-0.416000,0.505000,-0.645000,0.609000,0.732000,-0.665000,-0.034256,0.826875,-1.082025,-0.077634,-0.466760,-0.072841,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9609,-0.191041,0.502147,-0.773632,0.319780,-0.566421,-0.344234,-0.172000,0.468000,-0.737000,0.283000,-0.665000,-0.325000,-0.400000,0.505000,-0.576000,0.550000,0.732000,-0.419000,-0.087412,0.826875,-1.289925,-0.070925,-0.466760,-0.131306,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9659,-0.192878,0.504892,-0.776151,0.321518,-0.560958,-0.343079,-0.172000,0.471000,-0.737000,0.283000,-0.660000,-0.328000,-0.400000,0.484000,-0.576000,0.550000,0.866000,-0.573000,-0.087412,0.898931,-1.289925,-0.070925,-0.395836,-0.070925,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9710,-0.194733,0.507677,-0.778678,0.323229,-0.555408,-0.341781,-0.174000,0.475000,-0.742000,0.287000,-0.654000,-0.328000,-0.363000,0.542000,-0.625000,0.665000,0.876000,-0.573000,-0.166556,0.647325,-1.138725,-0.176353,-0.378584,-0.070925,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9760,-0.196579,0.510460,-0.781174,0.324886,-0.549857,-0.340360,-0.177000,0.478000,-0.746000,0.292000,-0.654000,-0.331000,-0.354000,0.519000,-0.617000,0.686000,0.876000,-0.473000,-0.313031,0.797344,-1.132819,-0.245361,-0.378584,-0.053673,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9811,-0.198410,0.513236,-0.783634,0.326484,-0.544316,-0.338819,-0.180000,0.478000,-0.750000,0.292000,-0.648000,-0.334000,-0.424000,0.519000,-0.605000,0.686000,0.941000,-0.462000,-0.008269,0.797344,-1.152900,-0.245361,-0.392960,-0.084343,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9862,-0.200240,0.516020,-0.786072,0.328034,-0.538753,-0.337149,-0.180000,0.482000,-0.750000,0.295000,-0.641000,-0.334000,-0.424000,0.499000,-0.605000,0.485000,0.880000,-0.462000,-0.008269,0.888300,-1.152900,-0.215649,-0.438966,-0.084343,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9913,-0.202078,0.518831,-0.788503,0.329545,-0.533134,-0.335339,-0.182000,0.486000,-0.754000,0.299000,-0.635000,-0.337000,-0.371000,0.542000,-0.573000,0.575000,0.937000,-0.561000,-0.098044,0.711112,-1.155262,-0.268363,-0.410212,-0.068049,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
7.9964,-0.203891,0.521616,-0.790883,0.330988,-0.527563,-0.333421,-0.185000,0.486000,-0.759000,0.302000,-0.635000,-0.340000,-0.376000,0.542000,-0.584000,0.356000,0.937000,-0.602000,-0.206719,0.711112,-1.169438,-0.134182,-0.410212,-0.013418,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0015,-0.205695,0.524402,-0.793233,0.332376,-0.521992,-0.331381,-0.185000,0.489000,-0.759000,0.302000,-0.629000,-0.340000,-0.376000,0.488000,-0.584000,0.356000,0.899000,-0.051000,-0.206719,0.881212,-1.169438,-0.134182,-0.378584,-0.207981,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0065,-0.207491,0.527186,-0.795552,0.333710,-0.516424,-0.329220,-0.188000,0.493000,-0.763000,0.306000,-0.622000,-0.340000,-0.355000,0.523000,-0.599000,0.538000,0.895000,-0.051000,-0.302400,0.778444,-1.057219,-0.138974,-0.358457,-0.207981,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0116,-0.209274,0.529965,-0.797837,0.334987,-0.510868,-0.326943,-0.190000,0.497000,-0.767000,0.309000,-0.622000,-0.342000,-0.387000,0.539000,-0.541000,0.322000,0.895000,-0.032000,-0.128756,0.765450,-1.250944,-0.093927,-0.358457,-0.115971,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0167,-0.211049,0.532743,-0.800091,0.336210,-0.505318,-0.324548,-0.193000,0.497000,-0.770000,0.309000,-0.616000,-0.345000,-0.394000,0.539000,-0.582000,0.322000,0.954000,-0.078000,-0.031894,0.765450,-1.169438,-0.093927,-0.438007,-0.021086,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0218,-0.212835,0.535552,-0.802340,0.337391,-0.499707,-0.322004,-0.193000,0.500000,-0.770000,0.312000,-0.609000,-0.345000,-0.394000,0.499000,-0.582000,0.452000,1.023000,-0.078000,-0.031894,0.902475,-1.169438,-0.070925,-0.425547,-0.021086,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0269,-0.214614,0.538361,-0.804558,0.338517,-0.494101,-0.319339,-0.196000,0.504000,-0.775000,0.316000,-0.602000,-0.345000,-0.388000,0.546000,-0.570000,0.634000,0.912000,-0.013000,-0.048431,0.756000,-1.048950,-0.251111,-0.423630,-0.258779,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0321,-0.216386,0.541174,-0.806748,0.339588,-0.488492,-0.316550,-0.198000,0.504000,-0.778000,0.319000,-0.602000,-0.348000,-0.364000,0.546000,-0.523000,0.387000,0.912000,-0.406000,-0.238612,0.756000,-1.261575,-0.156226,-0.423630,0.125556,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0372,-0.218151,0.543990,-0.808908,0.340604,-0.482887,-0.313639,-0.198000,0.508000,-0.778000,0.319000,-0.595000,-0.347000,-0.364000,0.533000,-0.523000,0.387000,1.043000,-0.001000,-0.238612,0.796162,-1.261575,-0.156226,-0.474428,-0.164852,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0424,-0.219909,0.546806,-0.811038,0.341563,-0.477286,-0.310606,-0.201000,0.512000,-0.782000,0.322000,-0.589000,-0.347000,-0.373000,0.524000,-0.560000,0.490000,0.937000,-0.001000,-0.126394,0.781987,-1.124550,-0.239610,-0.448550,-0.164852,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0475,-0.221652,0.549611,-0.813127,0.342463,-0.471719,-0.307470,-0.204000,0.515000,-0.786000,0.324000,-0.589000,-0.348000,-0.395000,0.568000,-0.555000,0.237000,0.937000,-0.239000,-0.022444,0.654412,-1.142269,-0.125556,-0.448550,-0.030670,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0526,-0.223369,0.552389,-0.815166,0.343298,-0.466215,-0.304247,-0.206000,0.515000,-0.789000,0.324000,-0.582000,-0.348000,-0.336000,0.568000,-0.496000,0.237000,0.958000,-0.044000,-0.198450,0.654412,-1.328906,-0.125556,-0.513724,-0.092969,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0577,-0.225093,0.555190,-0.817190,0.344084,-0.460676,-0.300883,-0.206000,0.519000,-0.789000,0.327000,-0.575000,-0.348000,-0.336000,0.534000,-0.496000,0.381000,0.962000,-0.044000,-0.198450,0.763088,-1.328906,-0.185937,-0.440882,-0.092969,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0628,-0.226793,0.557966,-0.819165,0.344807,-0.455199,-0.297435,-0.209000,0.523000,-0.793000,0.330000,-0.569000,-0.349000,-0.364000,0.541000,-0.550000,0.302000,0.891000,0.063000,-0.205538,0.721744,-1.076119,-0.161018,-0.461010,-0.071883,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0679,-0.228501,0.560766,-0.821125,0.345479,-0.449686,-0.293843,-0.211000,0.523000,-0.797000,0.332000,-0.569000,-0.349000,-0.366000,0.541000,-0.521000,0.237000,0.891000,0.021000,-0.192544,0.721744,-1.206056,-0.112137,-0.461010,-0.062299,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0730,-0.230183,0.563538,-0.823034,0.346089,-0.444245,-0.290176,-0.211000,0.527000,-0.797000,0.332000,-0.562000,-0.349000,-0.366000,0.556000,-0.521000,0.237000,1.037000,0.023000,-0.192544,0.650869,-1.206056,-0.112137,-0.497430,-0.016293,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0781,-0.231868,0.566329,-0.824924,0.346646,-0.438781,-0.286373,-0.214000,0.531000,-0.801000,0.334000,-0.555000,-0.349000,-0.392000,0.553000,-0.509000,0.210000,0.968000,0.023000,-0.029531,0.660319,-1.242675,-0.120763,-0.507015,-0.016293,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0833,-0.233544,0.569117,-0.826779,0.347146,-0.433340,-0.282463,-0.216000,0.534000,-0.804000,0.337000,-0.548000,-0.348000,-0.341000,0.553000,-0.507000,0.232000,0.974000,0.199000,-0.163013,0.633150,-1.117462,-0.127473,-0.571230,-0.094886,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0884,-0.235212,0.571905,-0.828603,0.347589,-0.427916,-0.278443,-0.219000,0.534000,-0.807000,0.337000,-0.548000,-0.347000,-0.365000,0.553000,-0.447000,0.232000,0.974000,0.047000,-0.069694,0.633150,-1.293469,-0.127473,-0.571230,0.031629,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0935,-0.236870,0.574689,-0.830391,0.347973,-0.422519,-0.274320,-0.219000,0.538000,-0.807000,0.339000,-0.541000,-0.347000,-0.365000,0.533000,-0.447000,0.256000,1.039000,0.220000,-0.069694,0.630787,-1.293469,-0.133223,-0.568355,0.047922,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.0986,-0.238507,0.577451,-0.832133,0.348298,-0.417184,-0.270124,-0.221000,0.542000,-0.811000,0.340000,-0.534000,-0.347000,-0.337000,0.515000,-0.478000,0.268000,0.847000,0.220000,-0.129938,0.609525,-1.148175,-0.092010,-0.543435,0.047922,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1037,-0.240144,0.580227,-0.833851,0.348568,-0.411842,-0.265799,-0.224000,0.542000,-0.814000,0.343000,-0.534000,-0.345000,-0.328000,0.515000,-0.487000,0.412000,0.847000,0.013000,-0.201994,0.609525,-1.074938,-0.257820,-0.543435,0.020127,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1089,-0.241781,0.583015,-0.835544,0.348780,-0.406500,-0.261351,-0.224000,0.546000,-0.814000,0.343000,-0.528000,-0.345000,-0.328000,0.536000,-0.487000,0.412000,0.901000,0.040000,-0.201994,0.546919,-1.074938,-0.257820,-0.488804,0.188813,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1140,-0.243388,0.585767,-0.837182,0.348932,-0.401251,-0.256857,-0.226000,0.549000,-0.817000,0.343000,-0.521000,-0.345000,-0.351000,0.533000,-0.415000,0.051000,0.849000,0.040000,-0.061425,0.559912,-1.369069,0.004792,-0.536726,0.188813,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1191,-0.244984,0.588512,-0.838783,0.349027,-0.396037,-0.252273,-0.228000,0.553000,-0.820000,0.346000,-0.514000,-0.342000,-0.317000,0.505000,-0.475000,0.325000,1.006000,0.049000,-0.173644,0.602437,-1.159987,-0.290407,-0.565480,0.128431,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1243,-0.246595,0.591296,-0.840374,0.349065,-0.390775,-0.247522,-0.231000,0.553000,-0.823000,0.346000,-0.514000,-0.339000,-0.339000,0.505000,-0.421000,0.325000,1.006000,0.249000,-0.105131,0.602437,-1.291106,-0.290407,-0.565480,-0.042171,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1294,-0.248188,0.594064,-0.841921,0.349044,-0.385570,-0.242697,-0.231000,0.557000,-0.823000,0.346000,-0.507000,-0.337000,-0.339000,0.543000,-0.421000,0.189000,0.999000,0.563000,-0.105131,0.503212,-1.291106,-0.079551,-0.603817,-0.023961,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1346,-0.249773,0.596830,-0.843434,0.348965,-0.380396,-0.237776,-0.235000,0.560000,-0.829000,0.348000,-0.500000,-0.334000,-0.320000,0.536000,-0.432000,-0.009000,0.939000,0.557000,-0.200812,0.587081,-1.249762,-0.089135,-0.621069,-0.050797,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1398,-0.251381,0.599650,-0.844941,0.348824,-0.375151,-0.232657,-0.235000,0.564000,-0.829000,0.348000,-0.493000,-0.332000,-0.320000,0.501000,-0.432000,-0.009000,0.920000,0.490000,-0.200812,0.650869,-1.249762,-0.089135,-0.555895,0.003834,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1450,-0.252964,0.602440,-0.846398,0.348623,-0.369992,-0.227493,-0.238000,0.568000,-0.832000,0.348000,-0.487000,-0.332000,-0.348000,0.524000,-0.432000,0.007000,0.866000,0.490000,-0.027169,0.543375,-1.142269,-0.020127,-0.576022,0.003834,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1501,-0.254488,0.605140,-0.847773,0.348372,-0.365029,-0.222402,-0.240000,0.571000,-0.835000,0.350000,-0.480000,-0.332000,-0.314000,0.515000,-0.397000,0.389000,1.018000,0.490000,-0.113400,0.630787,-1.213144,-0.368999,-0.621069,0.003834,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1558,-0.256182,0.608157,-0.849272,0.348023,-0.359519,-0.216605,-0.242000,0.571000,-0.838000,0.350000,-0.480000,-0.326000,-0.331000,0.515000,-0.391000,0.389000,1.018000,0.571000,-0.038981,0.630787,-1.227319,-0.368999,-0.621069,-0.071883,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1610,-0.257743,0.610950,-0.850622,0.347636,-0.354454,-0.211139,-0.242000,0.575000,-0.838000,0.349000,-0.473000,-0.323000,-0.331000,0.522000,-0.391000,0.038000,0.956000,0.391000,-0.038981,0.669769,-1.227319,-0.115013,-0.565480,0.147600,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1661,-0.259241,0.613645,-0.851890,0.347205,-0.349601,-0.205775,-0.244000,0.579000,-0.841000,0.348000,-0.466000,-0.323000,-0.329000,0.538000,-0.399000,-0.279000,0.928000,0.391000,-0.100406,0.642600,-1.139906,-0.076675,-0.559729,0.147600,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1712,-0.260736,0.616347,-0.853127,0.346714,-0.344770,-0.200310,-0.247000,0.579000,-0.843000,0.349000,-0.466000,-0.318000,-0.292000,0.538000,-0.404000,0.139000,0.928000,0.412000,-0.324844,0.642600,-1.065487,-0.247278,-0.559729,0.031629,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
8.1763,-0.262212,0.619030,-0.854322,0.346170,-0.340007,-0.194797,-0.247000,0.582000,-0.843000,0.349000,-0.459000,-0.315000,-0.292000,0.528000,-0.404000,0.139000,0.999000,0.653000,-0.324844,0.665044,-1.065487,-0.247278,-0.521391,0.109262,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
