time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
1.4601,-0.198643,0.897139,-1.571564,0.368694,0.248168,0.127628,-0.189,0.909,-1.562,0.399,0.267,0.157,-0.19845,0.003544,-0.691031,-0.213732,-0.067091,-0.195522
1.4622,-0.199952,0.894911,-1.572312,0.365242,0.24412,0.123528,-0.189,0.909,-1.562,0.399,0.267,0.157,-0.19845,0.003544,-0.691031,-0.213732,-0.067091,-0.195522
1.4643,-0.201229,0.892764,-1.573045,0.361878,0.240198,0.119547,-0.194,0.902,-1.567,0.388,0.254,0.14,-0.164194,-0.016537,-0.440606,-0.180187,-0.020127,-0.142808
1.4663,-0.202509,0.890636,-1.573782,0.358508,0.236289,0.11557,-0.194,0.902,-1.567,0.388,0.254,0.14,-0.164194,-0.016537,-0.440606,-0.180187,-0.020127,-0.142808
1.4685,-0.203831,0.888467,-1.574546,0.35503,0.232279,0.11148,-0.199,0.894,-1.571,0.374,0.245,0.124,-0.12285,0.042525,-0.355556,-0.181145,-0.040254,-0.097761
1.4705,-0.205121,0.886376,-1.575294,0.351641,0.228392,0.107507,-0.199,0.894,-1.571,0.374,0.245,0.124,-0.12285,0.042525,-0.355556,-0.181145,-0.040254,-0.097761
1.4727,-0.20648,0.8842,-1.576085,0.348073,0.224323,0.103338,-0.204,0.894,-1.571,0.374,0.245,0.124,-0.030713,0.042525,-0.355556,-0.181145,-0.040254,-0.097761
1.4747,-0.207777,0.88215,-1.576843,0.34467,0.220465,0.099376,-0.204,0.894,-1.571,0.36,0.237,0.124,-0.030713,0.042525,-0.355556,-0.142808,-0.095844,-0.097761
1.477,-0.209177,0.879965,-1.577664,0.341,0.216327,0.095116,-0.204,0.894,-1.571,0.36,0.237,0.124,-0.030713,0.042525,-0.355556,-0.142808,-0.095844,-0.097761
1.4791,-0.210528,0.877884,-1.578459,0.337463,0.212361,0.091024,-0.204,0.886,-1.575,0.36,0.237,0.107,-0.030713,0.1323,-0.263419,-0.142808,-0.095844,-0.042171
1.4812,-0.211846,0.875878,-1.579238,0.334013,0.208517,0.087047,-0.204,0.886,-1.575,0.36,0.237,0.107,-0.030713,0.1323,-0.263419,-0.142808,-0.095844,-0.042171
1.4832,-0.213181,0.873874,-1.58003,0.330525,0.20465,0.083037,-0.208,0.878,-1.578,0.345,0.237,0.107,-0.012994,0.2079,-0.259875,-0.069008,-0.095844,-0.042171
1.4853,-0.214512,0.871901,-1.580821,0.327051,0.200821,0.079057,-0.208,0.878,-1.578,0.345,0.229,0.092,-0.012994,0.2079,-0.259875,-0.069008,-0.240568,0
1.4876,-0.215979,0.869754,-1.581697,0.323224,0.196628,0.074688,-0.208,0.878,-1.578,0.345,0.229,0.092,-0.012994,0.2079,-0.259875,-0.069008,-0.240568,0
1.4896,-0.217313,0.867828,-1.582497,0.319746,0.19284,0.07073,-0.213,0.87,-1.579,0.33,0.221,0.092,-0.088594,0.246881,-0.314213,0.046964,-0.364207,0
1.4919,-0.21882,0.865683,-1.583402,0.315826,0.188594,0.066283,-0.213,0.87,-1.579,0.33,0.221,0.092,-0.088594,0.246881,-0.314213,0.046964,-0.364207,0
1.494,-0.220194,0.863752,-1.584232,0.312251,0.184747,0.062242,-0.213,0.87,-1.579,0.33,0.212,0.079,-0.088594,0.246881,-0.314213,0.046964,-0.502223,0.000958
1.4961,-0.221551,0.861871,-1.585054,0.308727,0.180976,0.058271,-0.213,0.87,-1.579,0.33,0.212,0.079,-0.088594,0.246881,-0.314213,0.046964,-0.502223,0.000958
1.4983,-0.223018,0.859865,-1.585945,0.30492,0.176926,0.053996,-0.217,0.862,-1.58,0.315,0.212,0.067,-0.059062,0.399263,-0.531563,0.065174,-0.502223,0.020127
1.5004,-0.224385,0.858023,-1.586778,0.301378,0.17318,0.050032,-0.217,0.862,-1.58,0.315,0.212,0.067,-0.059062,0.399263,-0.531563,0.065174,-0.502223,0.020127
1.5025,-0.225771,0.856179,-1.587627,0.297789,0.169407,0.046028,-0.221,0.854,-1.579,0.315,0.212,0.067,-0.148837,0.704025,-0.626062,0.065174,-0.502223,0.020127
1.5046,-0.227148,0.85437,-1.588472,0.294227,0.165683,0.042066,-0.221,0.854,-1.579,0.302,0.202,0.056,-0.148837,0.704025,-0.626062,0.0738,-0.599025,-0.025878
1.5067,-0.228594,0.852498,-1.589363,0.29049,0.161801,0.037924,-0.221,0.854,-1.579,0.302,0.202,0.056,-0.148837,0.704025,-0.626062,0.0738,-0.599025,-0.025878
1.509,-0.230152,0.850511,-1.590326,0.28647,0.15765,0.033483,-0.225,0.854,-1.579,0.293,0.192,0.056,-0.233887,0.704025,-0.626062,0.075717,-0.711162,-0.025878
1.5111,-0.231543,0.848761,-1.591189,0.282883,0.153969,0.029533,-0.225,0.854,-1.579,0.293,0.192,0.056,-0.233887,0.704025,-0.626062,0.075717,-0.711162,-0.025878
1.5132,-0.232975,0.846984,-1.592081,0.279195,0.150207,0.025487,-0.225,0.847,-1.58,0.293,0.192,0.056,-0.233887,0.805612,-0.936731,0.075717,-0.711162,-0.025878
1.5153,-0.234371,0.845278,-1.592953,0.275605,0.146566,0.021559,-0.225,0.847,-1.58,0.293,0.192,0.045,-0.233887,0.805612,-0.936731,0.075717,-0.711162,-0.074758
1.5173,-0.235771,0.843589,-1.59383,0.272008,0.14294,0.017637,-0.229,0.839,-1.58,0.286,0.183,0.045,-0.186637,0.974531,-1.044225,0.037379,-0.822342,-0.074758
1.5194,-0.237182,0.841911,-1.594717,0.268385,0.13931,0.0137,-0.229,0.839,-1.58,0.286,0.183,0.034,-0.186637,0.974531,-1.044225,0.037379,-0.822342,-0.174436
1.5215,-0.238598,0.84025,-1.59561,0.264755,0.135694,0.009767,-0.229,0.839,-1.58,0.286,0.183,0.034,-0.186637,0.974531,-1.044225,0.037379,-0.822342,-0.174436
1.5235,-0.240012,0.838615,-1.596505,0.261134,0.132108,0.005856,-0.233,0.832,-1.582,0.278,0.176,0.034,-0.2646,1.069031,-1.076119,-0.082426,-0.966108,-0.174436
1.5256,-0.241438,0.836991,-1.59741,0.257488,0.12852,0.001931,-0.233,0.832,-1.582,0.278,0.176,0.034,-0.2646,1.069031,-1.076119,-0.082426,-0.966108,-0.174436
1.5282,-0.243214,0.834999,-1.598542,0.25295,0.124084,-0.002936,-0.233,0.832,-1.582,0.278,0.176,0.034,-0.2646,1.069031,-1.076119,-0.082426,-0.966108,-0.174436
1.5302,-0.244648,0.833417,-1.599459,0.24929,0.120532,-0.006847,-0.233,0.832,-1.582,0.278,0.176,0.023,-0.2646,1.069031,-1.076119,-0.082426,-0.966108,-0.215649
1.5324,-0.24614,0.831796,-1.600416,0.245488,0.116863,-0.010897,-0.238,0.826,-1.586,0.27,0.176,0.023,-0.295313,1.191881,-1.2285,-0.198397,-0.966108,-0.215649
1.5344,-0.247578,0.830256,-1.601341,0.241828,0.113354,-0.014783,-0.238,0.826,-1.586,0.27,0.171,0.011,-0.295313,1.191881,-1.2285,-0.198397,-1.147253,-0.244402
1.5365,-0.249028,0.828727,-1.602277,0.238141,0.109841,-0.018685,-0.238,0.826,-1.586,0.27,0.171,0.011,-0.295313,1.191881,-1.2285,-0.198397,-1.147253,-0.244402
1.5387,-0.250577,0.827118,-1.603281,0.234207,0.106116,-0.022835,-0.238,0.826,-1.586,0.27,0.171,0.011,-0.295313,1.191881,-1.2285,-0.198397,-1.147253,-0.244402
1.541,-0.252184,0.825477,-1.604325,0.230131,0.102284,-0.027118,-0.243,0.821,-1.59,0.261,0.166,-0.001,-0.339019,1.167075,-1.137544,-0.259737,-1.293894,-0.256862
1.5431,-0.253651,0.824002,-1.605282,0.226416,0.098814,-0.031009,-0.248,0.821,-1.59,0.249,0.16,-0.001,-0.395719,1.167075,-1.137544,-0.311493,-1.405073,-0.256862
1.5451,-0.255116,0.822552,-1.60624,0.222708,0.095372,-0.03488,-0.248,0.821,-1.59,0.249,0.16,-0.001,-0.395719,1.167075,-1.137544,-0.311493,-1.405073,-0.256862
1.5474,-0.256703,0.821006,-1.607282,0.218697,0.091675,-0.039053,-0.248,0.816,-1.596,0.249,0.16,-0.001,-0.395719,1.100925,-0.882394,-0.311493,-1.405073,-0.256862
1.5494,-0.258176,0.819594,-1.608252,0.214979,0.08827,-0.042908,-0.248,0.816,-1.596,0.249,0.16,-0.016,-0.395719,1.100925,-0.882394,-0.311493,-1.405073,-0.217566
1.5515,-0.259654,0.818201,-1.609228,0.211254,0.084881,-0.046758,-0.248,0.816,-1.596,0.249,0.16,-0.016,-0.395719,1.100925,-0.882394,-0.311493,-1.405073,-0.217566
1.5536,-0.261158,0.816804,-1.610225,0.207466,0.081456,-0.05066,-0.253,0.813,-1.601,0.235,0.151,-0.031,-0.313031,1.005244,-0.844594,-0.230984,-1.469289,-0.219483
1.5557,-0.262643,0.815448,-1.611212,0.203731,0.078103,-0.054494,-0.253,0.813,-1.601,0.235,0.151,-0.031,-0.313031,1.005244,-0.844594,-0.230984,-1.469289,-0.219483
1.558,-0.264304,0.813957,-1.612319,0.199561,0.074384,-0.05876,-0.258,0.813,-1.601,0.235,0.151,-0.031,-0.355556,1.005244,-0.844594,-0.230984,-1.469289,-0.219483
1.56,-0.265791,0.812645,-1.613314,0.195831,0.071081,-0.062562,-0.258,0.809,-1.607,0.218,0.138,-0.031,-0.355556,1.051313,-0.693394,-0.204148,-1.429992,-0.219483
1.5622,-0.267346,0.811296,-1.614357,0.191934,0.067655,-0.066521,-0.258,0.809,-1.607,0.218,0.138,-0.031,-0.355556,1.051313,-0.693394,-0.204148,-1.429992,-0.219483
1.5642,-0.26884,0.810021,-1.615363,0.188195,0.064389,-0.070306,-0.258,0.809,-1.607,0.218,0.12,-0.046,-0.355556,1.051313,-0.693394,-0.204148,-1.304437,-0.149517
1.5663,-0.270346,0.808758,-1.61638,0.184432,0.061124,-0.074103,-0.258,0.809,-1.607,0.218,0.12,-0.046,-0.355556,1.051313,-0.693394,-0.204148,-1.304437,-0.149517
1.5684,-0.27189,0.807485,-1.617426,0.180577,0.057803,-0.07798,-0.263,0.806,-1.611,0.199,0.12,-0.061,-0.2646,0.815062,-0.639056,-0.028753,-1.304437,-0.095844
1.5705,-0.273401,0.806261,-1.618452,0.176811,0.054581,-0.081754,-0.263,0.806,-1.611,0.199,0.12,-0.061,-0.2646,0.815062,-0.639056,-0.028753,-1.304437,-0.095844
1.5726,-0.274966,0.805014,-1.619519,0.172913,0.051269,-0.085647,-0.269,0.803,-1.614,0.199,0.12,-0.061,-0.261056,0.669769,-0.427612,-0.028753,-1.304437,-0.095844
1.5747,-0.276488,0.803824,-1.62056,0.169129,0.048078,-0.089413,-0.269,0.803,-1.614,0.181,0.097,-0.075,-0.261056,0.669769,-0.427612,0.024919,-1.026489,-0.04888
1.5771,-0.278243,0.802478,-1.621763,0.16477,0.044429,-0.093735,-0.269,0.803,-1.614,0.181,0.097,-0.075,-0.261056,0.669769,-0.427612,0.024919,-1.026489,-0.04888
1.5791,-0.279761,0.801335,-1.622808,0.161005,0.041301,-0.097454,-0.274,0.803,-1.614,0.164,0.07,-0.075,-0.205538,0.669769,-0.427612,0.069008,-0.704453,-0.04888
1.5812,-0.281289,0.800206,-1.623862,0.157222,0.03818,-0.101179,-0.274,0.803,-1.614,0.164,0.07,-0.075,-0.205538,0.669769,-0.427612,0.069008,-0.704453,-0.04888
1.5833,-0.282812,0.7991,-1.624917,0.153452,0.035093,-0.104877,-0.274,0.8,-1.617,0.164,0.07,-0.075,-0.205538,0.539831,-0.575269,0.069008,-0.704453,-0.04888
1.5853,-0.28434,0.798012,-1.625977,0.149678,0.032025,-0.108567,-0.274,0.8,-1.617,0.164,0.07,-0.088,-0.205538,0.539831,-0.575269,0.069008,-0.704453,-0.009584
1.5875,-0.285939,0.796894,-1.627091,0.145732,0.028841,-0.112412,-0.28,0.797,-1.619,0.164,0.07,-0.088,-0.1701,0.492581,-0.621337,0.069008,-0.704453,-0.009584
1.5895,-0.287472,0.795843,-1.628161,0.141954,0.025814,-0.11608,-0.28,0.797,-1.619,0.151,0.043,-0.102,-0.1701,0.492581,-0.621337,0.111179,-0.363249,-0.013418
1.5916,-0.289016,0.794804,-1.629243,0.138153,0.022793,-0.119756,-0.28,0.797,-1.619,0.151,0.043,-0.102,-0.1701,0.492581,-0.621337,0.111179,-0.363249,-0.013418
1.5938,-0.290669,0.793714,-1.630404,0.13409,0.019588,-0.123672,-0.285,0.794,-1.621,0.141,0.019,-0.102,-0.168919,0.285862,-0.649687,0.077634,0.010543,-0.013418
1.5959,-0.292216,0.792714,-1.631495,0.130291,0.016614,-0.12732,-0.285,0.794,-1.621,0.141,0.019,-0.102,-0.168919,0.285862,-0.649687,0.077634,0.010543,-0.013418
1.5983,-0.294065,0.791545,-1.632803,0.125758,0.013096,-0.131656,-0.285,0.794,-1.621,0.135,-0.001,-0.115,-0.168919,0.285862,-0.649687,-0.016293,0.205106,-0.03067
1.6004,-0.295619,0.790584,-1.633905,0.121955,0.01017,-0.13528,-0.285,0.794,-1.621,0.135,-0.001,-0.115,-0.168919,0.285862,-0.649687,-0.016293,0.205106,-0.03067
1.6025,-0.297169,0.789645,-1.635008,0.118164,0.007275,-0.138878,-0.29,0.791,-1.624,0.135,-0.001,-0.115,-0.08505,0.281137,-0.637875,-0.016293,0.205106,-0.03067
1.6045,-0.298729,0.788718,-1.636121,0.114353,0.004388,-0.142483,-0.29,0.791,-1.624,0.135,-0.001,-0.127,-0.08505,0.281137,-0.637875,-0.016293,0.205106,-0.004792
1.607,-0.300599,0.787633,-1.63746,0.109794,0.000963,-0.146779,-0.29,0.791,-1.624,0.135,-0.001,-0.127,-0.08505,0.281137,-0.637875,-0.016293,0.205106,-0.004792
1.6091,-0.302156,0.786751,-1.638578,0.106003,-0.001859,-0.150336,-0.296,0.788,-1.628,0.13,-0.014,-0.138,-0.111037,0.176006,-0.787894,-0.105428,0.484971,-0.035462
1.6111,-0.303723,0.785882,-1.639706,0.102192,-0.004673,-0.153898,-0.296,0.788,-1.628,0.13,-0.014,-0.138,-0.111037,0.176006,-0.787894,-0.105428,0.484971,-0.035462
1.6132,-0.305285,0.785034,-1.640835,0.098397,-0.007453,-0.157433,-0.301,0.785,-1.628,0.13,-0.014,-0.138,-0.036619,0.161831,-0.787894,-0.105428,0.484971,-0.035462
1.6153,-0.306857,0.784199,-1.641973,0.094585,-0.010223,-0.160971,-0.301,0.785,-1.628,0.122,-0.023,-0.138,-0.036619,0.161831,-0.787894,-0.240568,0.389127,-0.035462
1.6175,-0.308543,0.783324,-1.643199,0.090499,-0.013165,-0.164748,-0.301,0.785,-1.628,0.122,-0.023,-0.138,-0.036619,0.161831,-0.787894,-0.240568,0.389127,-0.035462
1.6195,-0.310113,0.782529,-1.644343,0.086699,-0.015878,-0.168247,-0.301,0.785,-1.633,0.122,-0.023,-0.148,-0.036619,0.161831,-0.626062,-0.240568,0.389127,-0.098719
1.6219,-0.31193,0.781631,-1.645671,0.08231,-0.018984,-0.172272,-0.301,0.785,-1.633,0.122,-0.023,-0.148,-0.036619,0.161831,-0.626062,-0.240568,0.389127,-0.098719
1.6241,-0.313561,0.780845,-1.646867,0.078374,-0.021742,-0.175867,-0.307,0.782,-1.638,0.112,-0.024,-0.157,-0.081506,0.138206,-0.567,-0.343122,0.320119,-0.143766
1.6261,-0.315143,0.780102,-1.64803,0.074563,-0.02439,-0.179333,-0.307,0.782,-1.638,0.112,-0.024,-0.157,-0.081506,0.138206,-0.567,-0.343122,0.320119,-0.143766
1.6283,-0.316839,0.779324,-1.649282,0.070481,-0.0272,-0.183032,-0.312,0.779,-1.643,0.099,-0.024,-0.157,-0.0567,0.290587,-0.448875,-0.347914,0.320119,-0.143766
1.6304,-0.318425,0.778616,-1.650455,0.06667,-0.029799,-0.186471,-0.312,0.779,-1.643,0.099,-0.022,-0.157,-0.0567,0.290587,-0.448875,-0.347914,0.090093,-0.143766
1.6325,-0.320024,0.777919,-1.651642,0.062831,-0.032395,-0.189923,-0.312,0.779,-1.643,0.099,-0.022,-0.157,-0.0567,0.290587,-0.448875,-0.347914,0.090093,-0.143766
1.6346,-0.321613,0.777245,-1.652824,0.059023,-0.034945,-0.193332,-0.312,0.779,-1.643,0.082,-0.018,-0.165,-0.0567,0.290587,-0.448875,-0.318202,-0.110221,-0.2214
1.637,-0.323508,0.776463,-1.654239,0.054487,-0.037953,-0.197376,-0.312,0.779,-1.643,0.082,-0.018,-0.165,-0.0567,0.290587,-0.448875,-0.318202,-0.110221,-0.2214
1.6391,-0.325093,0.775828,-1.655425,0.050699,-0.04044,-0.200738,-0.317,0.776,-1.649,0.082,-0.018,-0.175,-0.206719,0.369731,-0.445331,-0.318202,-0.110221,-0.254945
1.6411,-0.326685,0.775207,-1.656621,0.046898,-0.042912,-0.204099,-0.317,0.776,-1.649,0.082,-0.018,-0.175,-0.206719,0.369731,-0.445331,-0.318202,-0.110221,-0.254945
1.6436,-0.328612,0.774479,-1.658072,0.042304,-0.045868,-0.208142,-0.322,0.772,-1.653,0.063,-0.014,-0.187,-0.158287,0.450056,-0.327206,-0.194563,-0.543435,-0.240568
1.6457,-0.330207,0.773894,-1.659278,0.038506,-0.048286,-0.21147,-0.322,0.772,-1.653,0.063,-0.014,-0.187,-0.158287,0.450056,-0.327206,-0.194563,-0.543435,-0.240568
1.648,-0.331992,0.773259,-1.66063,0.034264,-0.050959,-0.215171,-0.326,0.768,-1.653,0.044,-0.014,-0.187,-0.257512,0.732375,-0.327206,-0.089135,-0.543435,-0.240568
1.6501,-0.33359,0.772709,-1.661845,0.03047,-0.053325,-0.218466,-0.326,0.768,-1.653,0.044,-0.011,-0.187,-0.257512,0.732375,-0.327206,-0.089135,-0.722664,-0.240568
1.6524,-0.335422,0.772098,-1.663242,0.026126,-0.056005,-0.222223,-0.326,0.768,-1.657,0.044,-0.011,-0.187,-0.257512,0.732375,-0.57645,-0.089135,-0.722664,-0.240568
1.6545,-0.337024,0.771581,-1.664467,0.022335,-0.058319,-0.225487,-0.326,0.768,-1.657,0.044,-0.011,-0.202,-0.257512,0.732375,-0.57645,-0.089135,-0.722664,-0.169644
1.6572,-0.339141,0.770922,-1.666092,0.017328,-0.061338,-0.229776,-0.326,0.768,-1.657,0.044,-0.011,-0.202,-0.257512,0.732375,-0.57645,-0.089135,-0.722664,-0.169644
1.6593,-0.340738,0.770444,-1.667321,0.013559,-0.063583,-0.232989,-0.331,0.764,-1.658,0.027,-0.011,-0.217,-0.242156,0.833962,-0.65205,0.025878,-1.040866,-0.087218
1.6614,-0.342343,0.76998,-1.66856,0.009776,-0.065814,-0.236201,-0.331,0.764,-1.658,0.027,-0.011,-0.217,-0.242156,0.833962,-0.65205,0.025878,-1.040866,-0.087218
1.6634,-0.34394,0.769533,-1.669796,0.006015,-0.068007,-0.239379,-0.336,0.761,-1.66,0.012,-0.015,-0.217,-0.362644,1.032412,-0.791437,0.062299,-1.144377,-0.087218
1.6655,-0.345548,0.769099,-1.671044,0.002235,-0.070188,-0.242561,-0.336,0.761,-1.66,0.012,-0.015,-0.217,-0.362644,1.032412,-0.791437,0.062299,-1.144377,-0.087218
1.6677,-0.347239,0.768659,-1.67236,-0.001736,-0.072453,-0.245887,-0.336,0.761,-1.66,0.012,-0.015,-0.217,-0.362644,1.032412,-0.791437,0.062299,-1.144377,-0.087218
1.6697,-0.348838,0.768259,-1.673609,-0.005487,-0.074569,-0.249015,-0.336,0.761,-1.66,0,-0.023,-0.232,-0.362644,1.032412,-0.791437,0.071883,-1.205718,-0.044088
1.6719,-0.350503,0.767858,-1.674912,-0.009386,-0.076743,-0.252252,-0.336,0.761,-1.66,0,-0.023,-0.232,-0.362644,1.032412,-0.791437,0.071883,-1.205718,-0.044088
1.6739,-0.352104,0.767488,-1.676169,-0.01313,-0.078806,-0.255347,-0.34,0.758,-1.662,0,-0.023,-0.247,-0.466594,1.253306,-0.969806,0.071883,-1.205718,0.058465
1.6761,-0.353771,0.767118,-1.677481,-0.017024,-0.080927,-0.25855,-0.34,0.758,-1.662,0,-0.023,-0.247,-0.466594,1.253306,-0.969806,0.071883,-1.205718,0.058465
1.6782,-0.355381,0.766776,-1.678753,-0.020781,-0.082948,-0.261627,-0.346,0.755,-1.664,0,-0.023,-0.247,-0.400444,1.328906,-1.017056,0.071883,-1.205718,0.058465
1.6802,-0.35699,0.766448,-1.680027,-0.02453,-0.084941,-0.264682,-0.346,0.755,-1.664,-0.008,-0.033,-0.259,-0.400444,1.328906,-1.017056,0.052714,-1.181757,0.0738
1.6823,-0.358643,0.766127,-1.681339,-0.028376,-0.086961,-0.267802,-0.352,0.755,-1.664,-0.008,-0.033,-0.259,-0.34965,1.328906,-1.017056,0.052714,-1.181757,0.0738
1.6844,-0.360244,0.765831,-1.682614,-0.032097,-0.088891,-0.270807,-0.352,0.755,-1.664,-0.016,-0.045,-0.259,-0.34965,1.328906,-1.017056,-0.058465,-1.146294,0.0738
1.6865,-0.361853,0.765547,-1.683898,-0.035831,-0.090803,-0.273808,-0.352,0.755,-1.664,-0.016,-0.045,-0.259,-0.34965,1.328906,-1.017056,-0.058465,-1.146294,0.0738
1.6886,-0.363478,0.765275,-1.6852,-0.039599,-0.092709,-0.276822,-0.352,0.753,-1.668,-0.016,-0.045,-0.268,-0.34965,1.371431,-1.307644,-0.058465,-1.146294,0.069008
1.6906,-0.365086,0.765019,-1.686491,-0.043322,-0.094567,-0.279785,-0.352,0.753,-1.668,-0.016,-0.045,-0.268,-0.34965,1.371431,-1.307644,-0.058465,-1.146294,0.069008
1.6927,-0.366688,0.764779,-1.68778,-0.047025,-0.096392,-0.282719,-0.359,0.752,-1.668,-0.016,-0.045,-0.268,-0.220894,1.373794,-1.307644,-0.058465,-1.146294,0.069008
1.6949,-0.36837,0.764541,-1.689139,-0.05091,-0.09828,-0.285781,-0.359,0.752,-1.673,-0.023,-0.055,-0.275,-0.220894,1.373794,-1.0206,-0.133223,-1.011154,-0.006709
1.697,-0.37005,0.764318,-1.690499,-0.054783,-0.100136,-0.288818,-0.366,0.752,-1.673,-0.023,-0.055,-0.275,-0.242156,1.373794,-1.0206,-0.133223,-1.011154,-0.006709
1.6991,-0.37165,0.764119,-1.691797,-0.058467,-0.101876,-0.291693,-0.366,0.753,-1.679,-0.033,-0.067,-0.275,-0.242156,1.403325,-1.045406,-0.235776,-0.892308,-0.006709
1.7011,-0.37325,0.763934,-1.693101,-0.06215,-0.103592,-0.294551,-0.366,0.753,-1.679,-0.033,-0.067,-0.275,-0.242156,1.403325,-1.045406,-0.235776,-0.892308,-0.006709
1.7033,-0.374912,0.763755,-1.694457,-0.065967,-0.105345,-0.2975,-0.366,0.753,-1.679,-0.033,-0.067,-0.275,-0.242156,1.403325,-1.045406,-0.235776,-0.892308,-0.006709
1.7053,-0.376518,0.763595,-1.695772,-0.069652,-0.107012,-0.300331,-0.366,0.753,-1.679,-0.044,-0.079,-0.278,-0.242156,1.403325,-1.045406,-0.291366,-0.722664,-0.142808
1.7075,-0.378185,0.763443,-1.697141,-0.073471,-0.108714,-0.30325,-0.372,0.753,-1.687,-0.044,-0.079,-0.278,-0.116944,1.347806,-0.679219,-0.291366,-0.722664,-0.142808
1.7096,-0.379791,0.763309,-1.698463,-0.077145,-0.110326,-0.306043,-0.372,0.753,-1.687,-0.044,-0.079,-0.282,-0.116944,1.347806,-0.679219,-0.291366,-0.722664,-0.254945
1.712,-0.38171,0.763166,-1.700047,-0.08153,-0.112219,-0.309358,-0.372,0.753,-1.687,-0.044,-0.079,-0.282,-0.116944,1.347806,-0.679219,-0.291366,-0.722664,-0.254945
1.7141,-0.383347,0.763058,-1.701404,-0.085268,-0.113804,-0.312167,-0.378,0.754,-1.695,-0.056,-0.092,-0.286,-0.0756,1.087931,-0.464231,-0.307659,-0.521391,-0.336412
1.7162,-0.384947,0.762965,-1.702732,-0.088914,-0.115325,-0.314892,-0.378,0.754,-1.695,-0.056,-0.092,-0.286,-0.0756,1.087931,-0.464231,-0.307659,-0.521391,-0.336412
1.7183,-0.386559,0.762884,-1.704074,-0.092582,-0.116831,-0.317619,-0.383,0.755,-1.695,-0.071,-0.105,-0.286,-0.096863,0.991069,-0.464231,-0.298075,-0.333537,-0.336412
1.7204,-0.388159,0.762815,-1.705411,-0.096221,-0.1183,-0.320309,-0.383,0.755,-1.695,-0.071,-0.105,-0.286,-0.096863,0.991069,-0.464231,-0.298075,-0.333537,-0.336412
1.7225,-0.389788,0.762757,-1.706775,-0.09992,-0.119768,-0.323028,-0.383,0.755,-1.695,-0.071,-0.105,-0.286,-0.096863,0.991069,-0.464231,-0.298075,-0.333537,-0.336412
1.7245,-0.391377,0.762712,-1.70811,-0.103523,-0.121173,-0.325662,-0.383,0.755,-1.702,-0.071,-0.105,-0.295,-0.096863,0.991069,-0.278775,-0.298075,-0.333537,-0.323953
1.7266,-0.392974,0.762678,-1.709454,-0.10714,-0.122559,-0.328291,-0.383,0.755,-1.702,-0.071,-0.105,-0.295,-0.096863,0.991069,-0.278775,-0.298075,-0.333537,-0.323953
1.7287,-0.394626,0.762656,-1.710849,-0.110876,-0.123964,-0.330991,-0.388,0.756,-1.708,-0.086,-0.118,-0.307,-0.057881,0.976894,-0.157106,-0.255903,-0.079551,-0.285615
1.7308,-0.39622,0.762646,-1.712198,-0.114477,-0.125293,-0.333578,-0.388,0.756,-1.708,-0.086,-0.118,-0.307,-0.057881,0.976894,-0.157106,-0.255903,-0.079551,-0.285615
1.7328,-0.39777,0.762647,-1.713514,-0.117975,-0.126561,-0.336077,-0.393,0.757,-1.713,-0.086,-0.118,-0.307,-0.062606,0.883575,0.068512,-0.255903,-0.079551,-0.285615
1.7349,-0.399359,0.762658,-1.714866,-0.121555,-0.127834,-0.33862,-0.393,0.757,-1.713,-0.1,-0.131,-0.307,-0.062606,0.883575,0.068512,-0.233859,0.066132,-0.285615
1.7371,-0.401076,0.762683,-1.716332,-0.12542,-0.12918,-0.341348,-0.393,0.757,-1.713,-0.1,-0.131,-0.307,-0.062606,0.883575,0.068512,-0.233859,0.066132,-0.285615
1.7393,-0.402759,0.76272,-1.717772,-0.129202,-0.130469,-0.344,-0.393,0.757,-1.713,-0.114,-0.142,-0.324,-0.062606,0.883575,0.068512,-0.121722,0.324911,-0.218524
1.7414,-0.404345,0.762765,-1.719134,-0.132762,-0.131656,-0.346481,-0.393,0.757,-1.713,-0.114,-0.142,-0.324,-0.062606,0.883575,0.068512,-0.121722,0.324911,-0.218524
1.7434,-0.405923,0.762821,-1.720492,-0.136301,-0.132812,-0.348932,-0.398,0.757,-1.717,-0.114,-0.142,-0.324,-0.224437,0.744188,-0.027169,-0.121722,0.324911,-0.218524
1.7455,-0.407504,0.762887,-1.721857,-0.139842,-0.133943,-0.35137,-0.398,0.757,-1.717,-0.114,-0.142,-0.341,-0.224437,0.744188,-0.027169,-0.121722,0.324911,-0.028753
1.7476,-0.409137,0.762966,-1.72327,-0.143493,-0.135084,-0.353867,-0.402,0.756,-1.719,-0.114,-0.142,-0.341,-0.181913,0.752456,-0.121669,-0.121722,0.324911,-0.028753
1.7497,-0.410708,0.763052,-1.724633,-0.147002,-0.136154,-0.356252,-0.402,0.756,-1.719,-0.128,-0.154,-0.357,-0.181913,0.752456,-0.121669,-0.031629,0.481137,0.124597
