time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
2.0873,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.4210854715202004e-14,0.0,0.0,9.91564267495912e-12,-1.2482666282164458e-14,0.0,7.988906420585253e-13,0.0
2.0894,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-9.667248105570655e-13,9.440671978104968e-14,0.0,-3.8668992422319424e-12,0.0
2.0922,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,-9.667248105570655e-13,-2.6433881538698514e-14,0.0,0.0,0.0
2.0943,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.961263145771604e-12,-6.219736832634066e-14,0.0,0.0,0.0
2.0973,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.961263145771604e-12,9.329605248951098e-14,0.0,-1.990315786442901e-12,0.0
2.0994,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,3.3306690738754696e-16,0.0,-7.105427357601002e-15,0.0,0.0,-8.068433995810584e-12,1.0901516406280334e-13,0.0,-2.9427535021141215e-12,0.0
2.1025,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,4.440892098500626e-16,0.0,-1.4210854715202004e-14,0.0,0.0,8.637970513163197e-12,-1.88407866860831e-13,0.0,5.579625594220788e-12,0.0
2.1045,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,7.27873046388513e-12,-1.1901693980595577e-13,0.0,3.808542073790585e-12,0.0
2.1066,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.767073673905746e-12,1.586032892321659e-13,0.0,-3.383536836952873e-12,0.0
2.1087,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,4.440892098500626e-16,0.0,-7.105427357601002e-15,0.0,0.0,5.694070448654261e-12,-8.896985076022283e-14,0.0,3.0008323532798446e-12,0.0
