t_s,phase,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau_ff_1_nm,tau_ff_2_nm,tau_ff_3_nm,tau_ff_4_nm,tau_ff_5_nm,tau_ff_6_nm
4.102678,const_vel,0.571000,0.100000,0.672000,4.933922,4.428922,0.689000,0.672000,-1.929000,-1.383000,-1.309000,-1.787000,0.000000,4.933922,-0.352490,0.194283,0.858302,0.040326
4.110244,const_vel,0.572000,0.100000,0.672000,4.933080,4.433080,0.689000,0.672000,-1.929000,-1.384000,-1.309000,-1.787000,-0.000000,4.933080,-0.353333,0.194331,0.858353,0.040328
4.120245,const_vel,0.573000,0.100000,0.672000,4.936429,4.441429,0.689000,0.672000,-1.930000,-1.385000,-1.309000,-1.787000,0.000000,4.936429,-0.349983,0.193537,0.858645,0.040334
4.130302,const_vel,0.574000,0.100000,0.672000,4.936429,4.446429,0.689000,0.672000,-1.930000,-1.385000,-1.309000,-1.787000,0.000000,4.936429,-0.349983,0.193537,0.858645,0.040334
4.140307,const_vel,0.575000,0.100000,0.672000,4.936429,4.451429,0.689000,0.672000,-1.930000,-1.385000,-1.309000,-1.787000,0.000000,4.936429,-0.349983,0.193537,0.858645,0.040334
4.151586,const_vel,0.576000,0.100000,0.673000,4.926846,4.441846,0.689000,0.673000,-1.930000,-1.385000,-1.309000,-1.787000,0.000000,4.926846,-0.354176,0.194380,0.858404,0.040331
4.162398,const_vel,0.577000,0.100000,0.673000,4.926846,4.446846,0.689000,0.673000,-1.930000,-1.385000,-1.309000,-1.787000,0.000000,4.926846,-0.354176,0.194380,0.858404,0.040331
4.171726,const_vel,0.578000,0.100000,0.673000,4.927689,4.452689,0.689000,0.673000,-1.930000,-1.384000,-1.309000,-1.787000,-0.000000,4.927689,-0.353333,0.194331,0.858353,0.040328
4.181672,const_vel,0.579000,0.100000,0.673000,4.927689,4.457689,0.689000,0.673000,-1.930000,-1.384000,-1.309000,-1.787000,-0.000000,4.927689,-0.353333,0.194331,0.858353,0.040328
4.192686,const_vel,0.580000,0.100000,0.673000,4.928532,4.463532,0.689000,0.673000,-1.930000,-1.383000,-1.309000,-1.787000,0.000000,4.928532,-0.352490,0.194283,0.858302,0.040326
4.201611,const_vel,0.581000,0.100000,0.674000,4.918943,4.453943,0.689000,0.674000,-1.930000,-1.383000,-1.309000,-1.787000,-0.000000,4.918943,-0.356683,0.195125,0.858059,0.040323
4.210192,const_vel,0.582000,0.100000,0.675000,4.909350,4.444350,0.689000,0.675000,-1.930000,-1.383000,-1.309000,-1.787000,0.000000,4.909350,-0.360875,0.195968,0.857816,0.040321
4.220153,const_vel,0.583000,0.100000,0.675000,4.909350,4.449350,0.689000,0.675000,-1.930000,-1.383000,-1.309000,-1.787000,0.000000,4.909350,-0.360875,0.195968,0.857816,0.040321
4.233076,const_vel,0.584000,0.100000,0.675000,4.911034,4.456034,0.689000,0.675000,-1.930000,-1.381000,-1.309000,-1.787000,0.000000,4.911034,-0.359191,0.195868,0.857713,0.040315
4.240077,const_vel,0.585000,0.100000,0.675000,4.912717,4.462717,0.689000,0.675000,-1.930000,-1.379000,-1.309000,-1.787000,-0.000000,4.912717,-0.357508,0.195768,0.857611,0.040310
4.250888,const_vel,0.586000,0.100000,0.676000,4.907310,4.457310,0.689000,0.676000,-1.931000,-1.379000,-1.309000,-1.787000,0.000000,4.907310,-0.357508,0.195768,0.857611,0.040310
4.260224,const_vel,0.587000,0.100000,0.678000,4.892289,4.437289,0.689000,0.678000,-1.932000,-1.379000,-1.309000,-1.787000,-0.000000,4.892289,-0.361700,0.196610,0.857366,0.040307
4.272950,const_vel,0.588000,0.100000,0.680000,4.897370,4.437370,0.689000,0.680000,-1.938000,-1.380000,-1.309000,-1.787000,0.000000,4.897370,-0.345769,0.193293,0.858392,0.040320
4.280477,const_vel,0.589000,0.100000,0.680000,4.897370,4.442370,0.689000,0.680000,-1.938000,-1.380000,-1.309000,-1.787000,0.000000,4.897370,-0.345769,0.193293,0.858392,0.040320
4.290162,const_vel,0.590000,0.100000,0.683000,4.891953,4.426953,0.689000,0.683000,-1.944000,-1.382000,-1.309000,-1.787000,0.000000,4.891953,-0.334872,0.190862,0.859214,0.040333
4.300211,const_vel,0.591000,0.100000,0.685000,4.888596,4.418596,0.689000,0.685000,-1.948000,-1.383000,-1.309000,-1.787000,-0.000000,4.888596,-0.327327,0.189223,0.859739,0.040340
4.310170,const_vel,0.592000,0.100000,0.689000,4.882667,4.397667,0.689000,0.689000,-1.956000,-1.384000,-1.309000,-1.787000,0.000000,4.882667,-0.311389,0.185893,0.860729,0.040351
4.320186,const_vel,0.593000,0.100000,0.691000,4.879249,4.389249,0.689000,0.691000,-1.960000,-1.385000,-1.309000,-1.787000,0.000000,4.879249,-0.303842,0.184249,0.861242,0.040358
4.332635,const_vel,0.594000,0.100000,0.694000,4.892146,4.392146,0.689000,0.694000,-1.970000,-1.385000,-1.309000,-1.787000,-0.000000,4.892146,-0.274460,0.178327,0.862840,0.040371
4.343259,const_vel,0.595000,0.100000,0.698000,4.895288,4.380288,0.689000,0.698000,-1.980000,-1.385000,-1.309000,-1.787000,0.000000,4.895288,-0.249265,0.173244,0.864177,0.040381
4.351705,const_vel,0.596000,0.100000,0.698000,4.895288,4.385288,0.689000,0.698000,-1.980000,-1.385000,-1.309000,-1.787000,0.000000,4.895288,-0.249265,0.173244,0.864177,0.040381
4.361712,const_vel,0.597000,0.100000,0.702000,4.897507,4.372507,0.689000,0.702000,-1.990000,-1.386000,-1.309000,-1.787000,-0.000000,4.897507,-0.224909,0.168196,0.865526,0.040391
4.370235,const_vel,0.598000,0.100000,0.704000,4.899014,4.369014,0.689000,0.704000,-1.995000,-1.386000,-1.309000,-1.787000,-0.000000,4.899014,-0.212304,0.165649,0.866166,0.040395
4.380261,const_vel,0.599000,0.100000,0.706000,4.921516,4.386516,0.689000,0.706000,-2.005000,-1.386000,-1.309000,-1.787000,0.000000,4.921516,-0.178683,0.158848,0.867835,0.040402
4.390195,const_vel,0.600000,0.100000,0.707000,4.932764,4.397764,0.689000,0.707000,-2.010000,-1.386000,-1.309000,-1.787000,0.000000,4.932764,-0.161867,0.155444,0.868649,0.040405
4.400127,const_vel,0.601000,0.100000,0.710000,4.940407,4.395407,0.689000,0.710000,-2.019000,-1.387000,-1.309000,-1.787000,0.000000,4.940407,-0.137492,0.150370,0.869883,0.040410
4.410220,const_vel,0.602000,0.100000,0.710000,4.958081,4.418081,0.689000,0.710000,-2.023000,-1.386000,-1.309000,-1.787000,-0.000000,4.958081,-0.119818,0.146923,0.870623,0.040409
4.420069,const_vel,0.603000,0.100000,0.710000,4.974904,4.439904,0.689000,0.710000,-2.027000,-1.386000,-1.309000,-1.787000,0.000000,4.974904,-0.102995,0.143510,0.871388,0.040410
4.430284,const_vel,0.604000,0.100000,0.710000,5.004349,4.474349,0.689000,0.710000,-2.034000,-1.386000,-1.309000,-1.787000,0.000000,5.004349,-0.073551,0.137532,0.872693,0.040409
4.441640,const_vel,0.605000,0.100000,0.710000,5.020321,4.495321,0.689000,0.710000,-2.038000,-1.387000,-1.309000,-1.787000,0.000000,5.020321,-0.057579,0.134147,0.873455,0.040410
4.451716,const_vel,0.606000,0.100000,0.710000,5.041355,4.521355,0.689000,0.710000,-2.043000,-1.387000,-1.309000,-1.787000,-0.000000,5.041355,-0.036544,0.129869,0.874343,0.040407
4.460232,const_vel,0.607000,0.100000,0.710000,5.053976,4.538976,0.689000,0.710000,-2.046000,-1.387000,-1.309000,-1.787000,0.000000,5.053976,-0.023923,0.127301,0.874865,0.040405
4.471761,const_vel,0.608000,0.100000,0.709000,5.086515,4.581515,0.689000,0.709000,-2.051000,-1.385000,-1.309000,-1.787000,0.000000,5.086515,0.003033,0.122100,0.875821,0.040397
4.480259,const_vel,0.609000,0.100000,0.709000,5.099137,4.599137,0.689000,0.709000,-2.054000,-1.385000,-1.309000,-1.787000,-0.000000,5.099137,0.015655,0.119530,0.876321,0.040394
4.492797,const_vel,0.610000,0.100000,0.709000,5.122745,4.627745,0.689000,0.709000,-2.059000,-1.382000,-1.309000,-1.787000,-0.000000,5.122745,0.039263,0.115157,0.877046,0.040383
4.501681,const_vel,0.611000,0.100000,0.709000,5.137938,4.647938,0.689000,0.709000,-2.062000,-1.379000,-1.309000,-1.787000,-0.000000,5.137938,0.054456,0.112500,0.877438,0.040375
4.510872,const_vel,0.612000,0.100000,0.709000,5.153131,4.668131,0.689000,0.709000,-2.065000,-1.376000,-1.309000,-1.787000,-0.000000,5.153131,0.069649,0.109845,0.877827,0.040366
4.520230,const_vel,0.613000,0.100000,0.709000,5.184370,4.704370,0.689000,0.709000,-2.071000,-1.369000,-1.309000,-1.787000,-0.000000,5.184370,0.100888,0.104513,0.878565,0.040346
4.530155,const_vel,0.614000,0.100000,0.709000,5.199560,4.724560,0.689000,0.709000,-2.074000,-1.366000,-1.309000,-1.787000,-0.000000,5.199560,0.116078,0.101864,0.878943,0.040337
4.540786,const_vel,0.615000,0.100000,0.710000,5.224412,4.749412,0.689000,0.710000,-2.080000,-1.355000,-1.309000,-1.787000,-0.000000,5.224412,0.146512,0.097293,0.879410,0.040313
4.550607,const_vel,0.616000,0.100000,0.710000,5.232030,4.762030,0.689000,0.710000,-2.081000,-1.351000,-1.309000,-1.787000,0.000000,5.232030,0.154131,0.096330,0.879459,0.040306
4.562741,const_vel,0.617000,0.100000,0.710000,5.254015,4.789015,0.689000,0.710000,-2.084000,-1.340000,-1.309000,-1.787000,-0.000000,5.254015,0.176116,0.093473,0.879634,0.040286
4.572502,const_vel,0.618000,0.100000,0.710000,5.273458,4.813458,0.689000,0.710000,-2.086000,-1.327000,-1.309000,-1.787000,-0.000000,5.273458,0.195558,0.091410,0.879619,0.040265
4.581162,const_vel,0.619000,0.100000,0.710000,5.273458,4.818458,0.689000,0.710000,-2.086000,-1.327000,-1.309000,-1.787000,-0.000000,5.273458,0.195558,0.091410,0.879619,0.040265
4.590112,const_vel,0.620000,0.100000,0.710000,5.292017,4.842017,0.689000,0.710000,-2.088000,-1.315000,-1.309000,-1.787000,0.000000,5.292017,0.214117,0.089375,0.879637,0.040246
4.600365,const_vel,0.621000,0.100000,0.711000,5.287272,4.837272,0.689000,0.711000,-2.088000,-1.309000,-1.309000,-1.787000,-0.000000,5.287272,0.214960,0.090040,0.879342,0.040239
4.611301,const_vel,0.622000,0.100000,0.712000,5.293433,4.843433,0.689000,0.712000,-2.089000,-1.295000,-1.309000,-1.787000,-0.000000,5.293433,0.226714,0.089612,0.879010,0.040220
4.620426,const_vel,0.623000,0.100000,0.713000,5.289477,4.839477,0.689000,0.713000,-2.089000,-1.288000,-1.309000,-1.787000,0.000000,5.289477,0.228355,0.090227,0.878686,0.040212
4.631728,const_vel,0.624000,0.100000,0.713000,5.295317,4.850317,0.689000,0.713000,-2.089000,-1.281000,-1.309000,-1.787000,0.000000,5.295317,0.234196,0.090000,0.878519,0.040203
4.642125,const_vel,0.625000,0.100000,0.714000,5.307882,4.862882,0.689000,0.714000,-2.089000,-1.254000,-1.309000,-1.787000,0.000000,5.307882,0.252364,0.089908,0.877713,0.040166
4.650156,const_vel,0.626000,0.100000,0.714000,5.307882,4.867882,0.689000,0.714000,-2.089000,-1.254000,-1.309000,-1.787000,0.000000,5.307882,0.252364,0.089908,0.877713,0.040166
4.660210,const_vel,0.627000,0.100000,0.717000,5.290721,4.840721,0.689000,0.717000,-2.089000,-1.239000,-1.309000,-1.787000,0.000000,5.290721,0.252040,0.091825,0.876840,0.040146
4.672354,const_vel,0.628000,0.100000,0.720000,5.272613,4.812613,0.689000,0.720000,-2.089000,-1.225000,-1.309000,-1.787000,0.000000,5.272613,0.250817,0.093730,0.875966,0.040126
4.681748,const_vel,0.629000,0.100000,0.721000,5.270068,4.810068,0.689000,0.721000,-2.089000,-1.216000,-1.309000,-1.787000,0.000000,5.270068,0.253909,0.094176,0.875561,0.040113
4.690807,const_vel,0.630000,0.100000,0.722000,5.267487,4.807487,0.689000,0.722000,-2.089000,-1.207000,-1.309000,-1.787000,-0.000000,5.267487,0.256971,0.094607,0.875152,0.040099
4.700278,const_vel,0.631000,0.100000,0.723000,5.264869,4.804869,0.689000,0.723000,-2.089000,-1.198000,-1.309000,-1.787000,-0.000000,5.264869,0.260002,0.095025,0.874739,0.040085
4.710364,const_vel,0.632000,0.100000,0.725000,5.259523,4.794523,0.689000,0.725000,-2.089000,-1.180000,-1.309000,-1.787000,0.000000,5.259523,0.265966,0.095816,0.873901,0.040056
4.722835,const_vel,0.633000,0.100000,0.729000,5.231842,4.751842,0.689000,0.729000,-2.089000,-1.165000,-1.309000,-1.787000,0.000000,5.231842,0.260968,0.098277,0.872726,0.040028
4.730490,const_vel,0.634000,0.100000,0.730000,5.228245,4.748245,0.689000,0.730000,-2.089000,-1.157000,-1.309000,-1.787000,0.000000,5.228245,0.263054,0.098667,0.872315,0.040013
4.742340,const_vel,0.635000,0.100000,0.733000,5.211023,4.721023,0.689000,0.733000,-2.089000,-1.141000,-1.309000,-1.787000,-0.000000,5.211023,0.262910,0.100190,0.871274,0.039982
4.750097,const_vel,0.636000,0.100000,0.735000,5.196601,4.701601,0.689000,0.735000,-2.089000,-1.134000,-1.309000,-1.787000,-0.000000,5.196601,0.259899,0.101371,0.870666,0.039967
4.762972,const_vel,0.637000,0.100000,0.738000,5.178361,4.673361,0.689000,0.738000,-2.089000,-1.119000,-1.309000,-1.787000,-0.000000,5.178361,0.258811,0.102851,0.869613,0.039935
4.770134,const_vel,0.638000,0.100000,0.738000,5.178361,4.678361,0.689000,0.738000,-2.089000,-1.119000,-1.309000,-1.787000,-0.000000,5.178361,0.258811,0.102851,0.869613,0.039935
4.781637,const_vel,0.639000,0.100000,0.742000,5.148457,4.633457,0.689000,0.742000,-2.089000,-1.106000,-1.309000,-1.787000,0.000000,5.148457,0.251847,0.105154,0.868369,0.039902
4.790101,const_vel,0.640000,0.100000,0.742000,5.153802,4.643802,0.689000,0.742000,-2.089000,-1.099000,-1.309000,-1.787000,0.000000,5.153802,0.257191,0.104726,0.868172,0.039890
4.802320,const_vel,0.641000,0.100000,0.744000,5.140202,4.625202,0.689000,0.744000,-2.088000,-1.085000,-1.309000,-1.787000,0.000000,5.140202,0.255090,0.106121,0.867094,0.039856
4.810218,const_vel,0.642000,0.100000,0.745000,5.134726,4.619726,0.689000,0.745000,-2.088000,-1.079000,-1.309000,-1.787000,-0.000000,5.134726,0.255372,0.106486,0.866691,0.039841
4.820232,const_vel,0.643000,0.100000,0.747000,5.119461,4.599461,0.689000,0.747000,-2.087000,-1.067000,-1.309000,-1.787000,-0.000000,5.119461,0.251634,0.107933,0.865641,0.039809
4.830115,const_vel,0.644000,0.100000,0.748000,5.113914,4.593914,0.689000,0.748000,-2.087000,-1.061000,-1.309000,-1.787000,0.000000,5.113914,0.251860,0.108266,0.865228,0.039794
4.840222,const_vel,0.645000,0.100000,0.749000,5.106862,4.586862,0.689000,0.749000,-2.087000,-1.057000,-1.309000,-1.787000,0.000000,5.106862,0.250584,0.108730,0.864871,0.039783
4.850093,const_vel,0.646000,0.100000,0.750000,5.102013,4.582013,0.689000,0.750000,-2.087000,-1.050000,-1.309000,-1.787000,-0.000000,5.102013,0.251516,0.108975,0.864424,0.039765
4.862966,const_vel,0.647000,0.100000,0.751000,5.097868,4.577868,0.689000,0.751000,-2.087000,-1.042000,-1.309000,-1.787000,-0.000000,5.097868,0.253157,0.109134,0.863945,0.039746
4.870067,const_vel,0.648000,0.100000,0.751000,5.100068,4.585068,0.689000,0.751000,-2.087000,-1.039000,-1.309000,-1.787000,0.000000,5.100068,0.255356,0.108916,0.863857,0.039740
4.880239,const_vel,0.649000,0.100000,0.751000,5.102263,4.592263,0.689000,0.751000,-2.087000,-1.036000,-1.309000,-1.787000,0.000000,5.102263,0.257552,0.108696,0.863770,0.039734
4.890376,const_vel,0.650000,0.100000,0.751000,5.105184,4.600184,0.689000,0.751000,-2.087000,-1.032000,-1.309000,-1.787000,-0.000000,5.105184,0.260472,0.108402,0.863653,0.039726
4.900145,const_vel,0.651000,0.100000,0.751000,5.107369,4.607369,0.689000,0.751000,-2.087000,-1.029000,-1.309000,-1.787000,0.000000,5.107369,0.262658,0.108180,0.863566,0.039720
4.910107,const_vel,0.652000,0.100000,0.751000,5.107369,4.612369,0.689000,0.751000,-2.087000,-1.029000,-1.309000,-1.787000,0.000000,5.107369,0.262658,0.108180,0.863566,0.039720
4.922349,const_vel,0.653000,0.100000,0.751000,5.107369,4.617369,0.689000,0.751000,-2.087000,-1.029000,-1.309000,-1.787000,0.000000,5.107369,0.262658,0.108180,0.863566,0.039720
4.930246,const_vel,0.654000,0.100000,0.751000,5.107369,4.622369,0.689000,0.751000,-2.087000,-1.029000,-1.309000,-1.787000,0.000000,5.107369,0.262658,0.108180,0.863566,0.039720
4.942598,const_vel,0.655000,0.100000,0.751000,5.106641,4.626641,0.689000,0.751000,-2.087000,-1.030000,-1.309000,-1.787000,0.000000,5.106641,0.261930,0.108254,0.863595,0.039722
4.950084,const_vel,0.656000,0.100000,0.751000,5.107369,4.632369,0.689000,0.751000,-2.087000,-1.029000,-1.309000,-1.787000,0.000000,5.107369,0.262658,0.108180,0.863566,0.039720
4.960278,const_vel,0.657000,0.100000,0.751000,5.112346,4.642346,0.689000,0.751000,-2.088000,-1.028000,-1.309000,-1.787000,0.000000,5.112346,0.267635,0.107378,0.863785,0.039722
4.970269,const_vel,0.658000,0.100000,0.751000,5.112346,4.647346,0.689000,0.751000,-2.088000,-1.028000,-1.309000,-1.787000,0.000000,5.112346,0.267635,0.107378,0.863785,0.039722
4.980255,const_vel,0.659000,0.100000,0.751000,5.112346,4.652346,0.689000,0.751000,-2.088000,-1.028000,-1.309000,-1.787000,0.000000,5.112346,0.267635,0.107378,0.863785,0.039722
4.990185,const_vel,0.660000,0.100000,0.751000,5.113073,4.658073,0.689000,0.751000,-2.088000,-1.027000,-1.309000,-1.787000,-0.000000,5.113073,0.268362,0.107304,0.863756,0.039720
