time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,pose_idx
2.4873,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,-0.001000,-0.008000,0.000000,-0.218000,0.026000,0.132000,0.009450,0.086231,-0.959175,-0.026836,-0.774420,0.049839,static_pose,3
2.4900,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,0.001000,-0.008000,0.000000,0.070000,0.026000,-0.356000,0.010631,0.086231,-0.957994,-0.267405,-0.774420,0.140891,static_pose,3
2.4921,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,0.001000,-0.008000,0.000000,0.070000,0.026000,-0.356000,0.010631,0.086231,-0.957994,-0.267405,-0.774420,0.140891,static_pose,3
2.4942,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,0.001000,-0.008000,0.000000,0.070000,0.026000,-0.356000,0.010631,0.086231,-0.957994,-0.267405,-0.774420,0.140891,static_pose,3
2.4963,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.001000,0.000000,-0.003000,0.000000,0.151000,0.001000,0.345000,0.012994,0.068512,-0.950906,-0.170602,-0.740874,-0.192646,static_pose,3
2.4988,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.001000,0.000000,-0.003000,0.000000,0.151000,0.001000,0.345000,0.012994,0.068512,-0.950906,-0.170602,-0.740874,-0.192646,static_pose,3
2.5009,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.001000,0.000000,0.151000,-0.023000,0.015000,0.012994,0.083869,-0.950906,-0.170602,-0.750459,0.104470,static_pose,3
2.5030,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.001000,0.000000,0.151000,-0.023000,0.015000,0.012994,0.083869,-0.950906,-0.170602,-0.750459,0.104470,static_pose,3
2.5052,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,-0.001000,0.000000,-0.260000,-0.023000,0.015000,0.008269,0.069694,-0.954450,-0.041213,-0.750459,0.104470,static_pose,3
2.5073,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,-0.001000,0.000000,-0.260000,-0.023000,0.015000,0.008269,0.069694,-0.954450,-0.041213,-0.750459,0.104470,static_pose,3
2.5102,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,0.000000,-0.001000,-0.001000,0.172000,0.019000,-0.312000,0.001181,0.069694,-0.949725,-0.279864,-0.767710,0.035462,static_pose,3
2.5123,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,0.000000,-0.001000,-0.001000,0.172000,0.019000,-0.312000,0.001181,0.069694,-0.949725,-0.279864,-0.767710,0.035462,static_pose,3
2.5151,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,-0.001000,0.000000,-0.001000,0.172000,-0.028000,0.270000,0.010631,0.085050,-0.949725,-0.279864,-0.742791,-0.115971,static_pose,3
2.5172,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,-0.001000,0.000000,-0.001000,0.172000,-0.028000,0.270000,0.010631,0.085050,-0.949725,-0.279864,-0.742791,-0.115971,static_pose,3
2.5193,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.173000,0.515000,0.000000,-0.001000,0.000000,-0.001000,0.172000,-0.028000,0.270000,0.010631,0.085050,-0.949725,-0.279864,-0.742791,-0.115971,static_pose,3
2.5213,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,-0.001000,-0.001000,0.047000,0.023000,-0.153000,0.010631,0.074419,-0.965081,-0.118847,-0.783045,0.197439,static_pose,3
2.5236,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,-0.001000,-0.001000,0.047000,0.023000,-0.153000,0.010631,0.074419,-0.965081,-0.118847,-0.783045,0.197439,static_pose,3
2.5256,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,-0.001000,-0.002000,-0.247000,0.023000,-0.153000,0.009450,0.074419,-0.961537,-0.113096,-0.783045,0.197439,static_pose,3
2.5278,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,-0.001000,-0.002000,-0.247000,0.023000,-0.153000,0.009450,0.074419,-0.961537,-0.113096,-0.783045,0.197439,static_pose,3
2.5303,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,-0.003000,0.001000,0.226000,0.015000,-0.115000,-0.002363,0.095681,-0.956812,-0.259737,-0.762918,-0.019169,static_pose,3
2.5323,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,-0.003000,0.001000,0.226000,0.015000,-0.115000,-0.002363,0.095681,-0.956812,-0.259737,-0.762918,-0.019169,static_pose,3
2.5345,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,-0.003000,0.001000,0.226000,0.015000,-0.115000,-0.002363,0.095681,-0.956812,-0.259737,-0.762918,-0.019169,static_pose,3
2.5366,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,0.006000,0.001000,0.226000,-0.015000,0.245000,-0.002363,0.076781,-0.956812,-0.259737,-0.755251,-0.069966,static_pose,3
2.5392,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,0.006000,0.001000,0.226000,-0.015000,0.245000,-0.002363,0.076781,-0.956812,-0.259737,-0.755251,-0.069966,static_pose,3
2.5412,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,0.000000,0.000000,-0.061000,-0.015000,0.245000,0.017719,0.089775,-0.957994,-0.090093,-0.755251,-0.069966,static_pose,3
2.5433,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,0.000000,0.000000,-0.061000,-0.015000,0.245000,0.017719,0.089775,-0.957994,-0.090093,-0.755251,-0.069966,static_pose,3
2.5454,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.000000,0.000000,-0.138000,0.023000,-0.197000,0.017719,0.089775,-0.960356,-0.166769,-0.774420,0.139932,static_pose,3
2.5476,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.000000,0.000000,-0.138000,0.023000,-0.197000,0.017719,0.089775,-0.960356,-0.166769,-0.774420,0.139932,static_pose,3
2.5501,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,-0.002000,0.000000,-0.138000,-0.011000,-0.001000,0.007087,0.087412,-0.960356,-0.166769,-0.776336,-0.069966,static_pose,3
2.5521,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,-0.002000,0.000000,-0.138000,-0.011000,-0.001000,0.007087,0.087412,-0.960356,-0.166769,-0.776336,-0.069966,static_pose,3
2.5542,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,-0.002000,0.000000,-0.138000,-0.011000,-0.001000,0.007087,0.087412,-0.960356,-0.166769,-0.776336,-0.069966,static_pose,3
2.5563,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,0.004000,0.000000,0.203000,-0.028000,0.189000,0.007087,0.059062,-0.954450,-0.237693,-0.747583,0.004792,static_pose,3
2.5587,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,0.004000,0.000000,0.203000,-0.028000,0.189000,0.007087,0.059062,-0.954450,-0.237693,-0.747583,0.004792,static_pose,3
2.5608,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.004000,0.004000,0.000000,-0.113000,-0.028000,0.189000,0.018900,0.059062,-0.959175,-0.069008,-0.747583,0.004792,static_pose,3
2.5628,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.004000,0.004000,0.000000,-0.113000,-0.028000,0.189000,0.018900,0.059062,-0.959175,-0.069008,-0.747583,0.004792,static_pose,3
2.5655,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,0.000000,0.000000,-0.113000,0.040000,-0.243000,0.005906,0.086231,-0.959175,-0.185937,-0.782087,0.126514,static_pose,3
2.5675,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,0.000000,0.000000,-0.113000,0.040000,-0.243000,0.005906,0.086231,-0.959175,-0.185937,-0.782087,0.126514,static_pose,3
2.5697,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,0.000000,0.000000,-0.113000,0.040000,-0.243000,0.005906,0.080325,-0.959175,-0.185937,-0.782087,0.126514,static_pose,3
2.5717,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,0.000000,0.000000,-0.113000,-0.001000,0.069000,0.005906,0.080325,-0.959175,-0.185937,-0.781129,-0.112137,static_pose,3
2.5740,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.002000,0.000000,0.000000,-0.113000,-0.001000,0.069000,0.005906,0.080325,-0.959175,-0.185937,-0.781129,-0.112137,static_pose,3
2.5761,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.004000,0.000000,0.201000,-0.001000,0.069000,0.005906,0.076781,-0.957994,-0.220441,-0.781129,-0.112137,static_pose,3
2.5782,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.004000,0.000000,0.201000,-0.001000,0.069000,0.005906,0.076781,-0.957994,-0.220441,-0.781129,-0.112137,static_pose,3
2.5803,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,-0.004000,0.002000,-0.143000,-0.013000,0.180000,0.018900,0.076781,-0.962719,-0.067091,-0.771544,-0.011501,static_pose,3
2.5824,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,-0.004000,0.002000,-0.143000,-0.013000,0.180000,0.018900,0.076781,-0.962719,-0.067091,-0.771544,-0.011501,static_pose,3
2.5846,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,-0.008000,0.002000,-0.143000,-0.013000,0.180000,0.004725,0.081506,-0.962719,-0.067091,-0.771544,-0.011501,static_pose,3
2.5867,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,-0.008000,0.002000,-0.143000,0.042000,-0.360000,0.004725,0.081506,-0.962719,-0.067091,-0.787838,0.139932,static_pose,3
2.5890,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,-0.008000,0.002000,-0.143000,0.042000,-0.360000,0.004725,0.081506,-0.962719,-0.067091,-0.787838,0.139932,static_pose,3
2.5911,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.000000,0.002000,-0.001000,-0.007000,0.237000,0.004725,0.076781,-0.957994,-0.227150,-0.784004,-0.113096,static_pose,3
2.5932,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.000000,0.002000,-0.001000,-0.007000,0.237000,0.004725,0.076781,-0.957994,-0.227150,-0.784004,-0.113096,static_pose,3
2.5952,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.003000,0.000000,-0.002000,0.113000,-0.007000,0.237000,0.014175,0.076781,-0.950906,-0.154309,-0.784004,-0.113096,static_pose,3
2.5974,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.003000,0.000000,-0.002000,0.113000,-0.007000,0.237000,0.014175,0.076781,-0.950906,-0.154309,-0.784004,-0.113096,static_pose,3
2.6004,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.001000,0.000000,-0.235000,-0.001000,0.019000,0.005906,0.095681,-0.959175,-0.078592,-0.789755,0.061340,static_pose,3
2.6025,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.001000,0.000000,-0.235000,-0.001000,0.019000,0.005906,0.095681,-0.959175,-0.078592,-0.789755,0.061340,static_pose,3
2.6047,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.005000,0.000000,-0.235000,-0.001000,0.019000,0.005906,0.080325,-0.959175,-0.078592,-0.789755,0.061340,static_pose,3
2.6067,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.005000,0.000000,-0.235000,0.028000,-0.220000,0.005906,0.080325,-0.959175,-0.078592,-0.786879,0.075717,static_pose,3
2.6088,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.005000,0.000000,-0.235000,0.028000,-0.220000,0.005906,0.080325,-0.959175,-0.078592,-0.786879,0.075717,static_pose,3
2.6109,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.002000,0.000000,0.141000,0.028000,-0.220000,0.000000,0.075600,-0.948544,-0.246319,-0.786879,0.075717,static_pose,3
2.6130,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.002000,0.000000,0.141000,0.028000,-0.220000,0.000000,0.075600,-0.948544,-0.246319,-0.786879,0.075717,static_pose,3
2.6152,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.002000,-0.001000,0.042000,-0.005000,0.264000,0.014175,0.075600,-0.956812,-0.142808,-0.767710,-0.092969,static_pose,3
2.6173,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.002000,-0.001000,0.042000,-0.005000,0.264000,0.014175,0.075600,-0.956812,-0.142808,-0.767710,-0.092969,static_pose,3
2.6195,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,0.000000,-0.001000,0.042000,-0.005000,0.264000,0.007087,0.077962,-0.956812,-0.142808,-0.767710,-0.092969,static_pose,3
2.6217,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,0.000000,-0.001000,0.042000,-0.015000,-0.047000,0.007087,0.077962,-0.956812,-0.142808,-0.793588,0.126514,static_pose,3
2.6241,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,0.000000,-0.001000,0.042000,-0.015000,-0.047000,0.007087,0.077962,-0.956812,-0.142808,-0.793588,0.126514,static_pose,3
2.6262,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,0.000000,0.003000,-0.193000,0.028000,-0.113000,0.007087,0.074419,-0.961537,-0.094886,-0.807965,0.004792,static_pose,3
2.6294,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,0.000000,0.003000,-0.193000,0.028000,-0.113000,0.005906,0.074419,-0.961537,-0.094886,-0.807965,0.004792,static_pose,3
2.6315,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.001000,0.000000,0.000000,0.168000,0.028000,-0.113000,0.005906,0.074419,-0.955631,-0.253987,-0.807965,0.004792,static_pose,3
2.6343,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.000000,0.000000,0.168000,0.028000,-0.113000,0.010631,0.074419,-0.955631,-0.253987,-0.807965,0.004792,static_pose,3
2.6364,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.009000,-0.002000,-0.013000,-0.005000,0.203000,0.010631,0.055519,-0.952087,-0.116930,-0.804131,-0.070925,static_pose,3
2.6387,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.009000,-0.002000,-0.013000,-0.005000,0.203000,0.010631,0.055519,-0.952087,-0.116930,-0.804131,-0.070925,static_pose,3
2.6408,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.004000,-0.002000,-0.013000,-0.021000,-0.164000,0.010631,0.068512,-0.952087,-0.116930,-0.777295,0.133223,static_pose,3
2.6429,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.004000,-0.002000,-0.013000,-0.021000,-0.164000,0.010631,0.068512,-0.952087,-0.116930,-0.777295,0.133223,static_pose,3
2.6450,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.003000,-0.006000,0.000000,-0.153000,-0.021000,-0.164000,0.010631,0.080325,-0.966262,-0.129389,-0.777295,0.133223,static_pose,3
2.6472,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.003000,-0.006000,0.000000,-0.153000,-0.021000,-0.164000,0.010631,0.080325,-0.966262,-0.129389,-0.777295,0.133223,static_pose,3
2.6493,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.006000,0.000000,-0.153000,-0.021000,-0.164000,0.002363,0.080325,-0.966262,-0.129389,-0.777295,0.133223,static_pose,3
2.6514,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.006000,0.000000,0.191000,-0.001000,0.080000,0.002363,0.080325,-0.960356,-0.233859,-0.804131,-0.082426,static_pose,3
2.6538,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,-0.006000,0.000000,0.191000,-0.001000,0.080000,0.002363,0.080325,-0.960356,-0.233859,-0.804131,-0.082426,static_pose,3
2.6559,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.005000,0.000000,0.191000,-0.011000,0.207000,0.014175,0.083869,-0.960356,-0.233859,-0.778253,-0.038338,static_pose,3
2.6580,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.000000,0.005000,0.000000,0.191000,-0.011000,0.207000,0.014175,0.083869,-0.960356,-0.233859,-0.778253,-0.038338,static_pose,3
2.6601,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,0.000000,-0.002000,-0.120000,0.001000,-0.232000,0.014175,0.089775,-0.956812,-0.059423,-0.778253,0.148558,static_pose,3
2.6623,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.000000,0.000000,-0.002000,-0.120000,0.001000,-0.232000,0.014175,0.089775,-0.956812,-0.059423,-0.778253,0.148558,static_pose,3
2.6645,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.175000,0.515000,0.000000,0.005000,0.000000,0.000000,-0.120000,0.001000,-0.232000,0.002363,0.089775,-0.960356,-0.059423,-0.778253,0.148558,static_pose,3
2.6666,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.005000,0.000000,0.000000,-0.076000,0.001000,-0.232000,0.002363,0.089775,-0.960356,-0.198397,-0.778253,0.148558,static_pose,3
2.6693,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,0.005000,0.000000,0.000000,-0.076000,0.001000,-0.232000,0.002363,0.089775,-0.960356,-0.198397,-0.778253,0.148558,static_pose,3
2.6713,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,0.000000,-0.003000,0.214000,-0.017000,-0.015000,0.005906,0.073237,-0.953269,-0.224275,-0.789755,-0.065174,static_pose,3
2.6736,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,0.000000,-0.003000,0.214000,-0.017000,-0.015000,0.005906,0.073237,-0.953269,-0.224275,-0.789755,-0.065174,static_pose,3
2.6757,0.000000,0.698132,-0.349066,-0.174533,0.523599,0.000000,0.000000,0.701000,-0.356000,-0.174000,0.515000,0.000000,-0.002000,0.000000,-0.003000,0.214000,-0.003000,0.178000,0.005906,0.077962,-0.953269,-0.224275,-0.789755,0.021086,static_pose,3
